hour_index,timestamp,source_chunk,max_branch_pf_error_mw,max_bus_angle_error_deg,max_result_pg_error_mw,max_released_operator_error_mw,max_corrected_operator_error_mw,max_independent_nodal_residual_mw,reference_angle_error_deg,max_active_rated_branch_overload_mw,replay_passed
4858,2019-07-22T09:00:00,annual_3.mat,8.355982572538778e-12,1.7053025658242404e-13,4.092726157978177e-12,6.59383658785373e-12,7.73070496506989e-12,3.808509063674137e-12,0.0,1226.7085900059421,True
4859,2019-07-22T10:00:00,annual_3.mat,6.991740519879386e-12,2.8421709430404007e-13,8.640199666842818e-12,6.366462912410498e-12,8.86757334228605e-12,6.963318810448982e-12,0.0,1187.6072424633744,True
4860,2019-07-22T11:00:00,annual_3.mat,6.366462912410498e-12,2.8421709430404007e-13,1.0231815394945443e-11,1.1141310096718371e-11,1.000444171950221e-11,8.697043085703626e-12,0.0,1202.5554208887518,True
4861,2019-07-22T12:00:00,annual_3.mat,7.617018127348274e-12,3.126388037344441e-13,9.549694368615746e-12,1.1141310096718371e-11,9.094947017729282e-12,1.0061285138363019e-11,0.0,1133.7493536275829,True
4862,2019-07-22T13:00:00,annual_3.mat,6.366462912410498e-12,2.2737367544323206e-13,1.3415046851150692e-11,9.549694368615746e-12,1.1823431123048067e-11,5.7980287238024175e-12,0.0,1185.3999787022724,True
4863,2019-07-22T14:00:00,annual_3.mat,6.252776074688882e-12,2.5579538487363607e-13,9.094947017729282e-12,6.821210263296962e-12,1.0686562745831907e-11,7.30437932361383e-12,0.0,1241.5202993940413,True
4864,2019-07-22T15:00:00,annual_3.mat,5.172751116333529e-12,1.4210854715202004e-13,4.661160346586257e-12,4.774847184307873e-12,7.844391802791506e-12,5.7411853049416095e-12,0.0,1415.6616189304661,True
4865,2019-07-22T16:00:00,annual_3.mat,5.9117155615240335e-12,1.2789769243681803e-13,3.524291969370097e-12,4.774847184307873e-12,3.538502824085299e-12,4.547473508864641e-12,0.0,1473.468491721565,True
4866,2019-07-22T17:00:00,annual_3.mat,4.774847184307873e-12,1.4210854715202004e-13,3.637978807091713e-12,5.4569682106375694e-12,5.343281372915953e-12,2.7355895326763857e-12,0.0,1130.4580983802482,True
4867,2019-07-22T18:00:00,annual_3.mat,6.536993168992922e-12,1.1368683772161603e-13,2.6147972675971687e-12,5.002220859751105e-12,6.139089236967266e-12,7.418066161335446e-12,0.0,1089.554773416778,True
4868,2019-07-22T19:00:00,annual_3.mat,3.751665644813329e-12,2.2737367544323206e-13,4.547473508864641e-12,3.865352482534945e-12,8.185452315956354e-12,5.158540261618327e-12,0.0,973.6362109265024,True
4869,2019-07-22T20:00:00,annual_3.mat,4.661160346586257e-12,1.7053025658242404e-13,5.343281372915953e-12,6.59383658785373e-12,1.1482370609883219e-11,3.979039320256561e-12,0.0,876.62756748632,True
4870,2019-07-22T21:00:00,annual_3.mat,6.650680006714538e-12,1.9895196601282805e-13,6.366462912410498e-12,8.86757334228605e-12,5.6843418860808015e-12,5.5990767577895895e-12,0.0,907.2618576436107,True
4871,2019-07-22T22:00:00,annual_3.mat,7.16227077646181e-12,2.2737367544323206e-13,9.322320693172514e-12,6.59383658785373e-12,8.185452315956354e-12,7.58859641791787e-12,0.0,895.4429366742429,True
4872,2019-07-22T23:00:00,annual_3.mat,5.6274984672199935e-12,2.2737367544323206e-13,9.890754881780595e-12,7.73070496506989e-12,7.275957614183426e-12,5.115907697472721e-12,0.0,733.2781492514193,True
4873,2019-07-23T00:00:00,annual_3.mat,3.979039320256561e-12,1.9895196601282805e-13,7.958078640513122e-12,7.048583938740194e-12,7.73070496506989e-12,3.694822225952521e-12,0.0,720.0341874221645,True
4874,2019-07-23T01:00:00,annual_3.mat,5.314859663485549e-12,1.9895196601282805e-13,6.366462912410498e-12,3.637978807091713e-12,4.547473508864641e-12,4.320099833421409e-12,0.0,603.507515942508,True
4875,2019-07-23T02:00:00,annual_3.mat,6.0254023992456496e-12,1.9895196601282805e-13,7.503331289626658e-12,8.185452315956354e-12,6.366462912410498e-12,7.02016222930979e-12,0.0,573.5128346514883,True
4876,2019-07-23T03:00:00,annual_3.mat,5.286437954055145e-12,1.7053025658242404e-13,6.0254023992456496e-12,5.9117155615240335e-12,4.774847184307873e-12,7.332801033044234e-12,0.0,567.2360279113908,True
4877,2019-07-23T04:00:00,annual_3.mat,5.059064278611913e-12,1.4210854715202004e-13,7.048583938740194e-12,7.048583938740194e-12,6.139089236967266e-12,3.950617610826157e-12,0.0,491.45219813761,True
4878,2019-07-23T05:00:00,annual_3.mat,4.718003765447065e-12,1.7053025658242404e-13,8.86757334228605e-12,5.229594535194337e-12,9.094947017729282e-12,4.177991286269389e-12,0.0,502.7834361939525,True
4879,2019-07-23T06:00:00,annual_3.mat,6.195932655828074e-12,2.5579538487363607e-13,1.2732925824820995e-11,8.86757334228605e-12,1.000444171950221e-11,7.332801033044234e-12,0.0,478.7472577050096,True
4880,2019-07-23T07:00:00,annual_3.mat,5.115907697472721e-12,1.9895196601282805e-13,6.139089236967266e-12,8.01492205937393e-12,8.29913915367797e-12,8.29913915367797e-12,0.0,582.5917578859679,True
4881,2019-07-23T08:00:00,annual_3.mat,6.991740519879386e-12,2.5579538487363607e-13,1.1482370609883219e-11,9.322320693172514e-12,1.000444171950221e-11,7.190692485892214e-12,0.0,684.7221719469413,True
4882,2019-07-23T09:00:00,annual_3.mat,5.8832938520936295e-12,2.2737367544323206e-13,1.2050804798491299e-11,9.549694368615746e-12,9.549694368615746e-12,9.237055564881302e-12,0.0,711.3270514296505,True
4883,2019-07-23T10:00:00,annual_3.mat,7.048583938740194e-12,2.5579538487363607e-13,9.777068044058979e-12,9.549694368615746e-12,1.0686562745831907e-11,1.3983481039758772e-11,0.0,806.8538323251457,True
4884,2019-07-23T11:00:00,annual_3.mat,4.604316927725449e-12,1.7053025658242404e-13,6.934897101018578e-12,5.229594535194337e-12,6.821210263296962e-12,8.86757334228605e-12,0.0,881.4754625001972,True
4885,2019-07-23T12:00:00,annual_3.mat,5.7980287238024175e-12,2.8421709430404007e-13,1.318767317570746e-11,9.094947017729282e-12,9.777068044058979e-12,4.177991286269389e-12,0.0,925.967532692528,True
4886,2019-07-23T13:00:00,annual_3.mat,5.002220859751105e-12,2.2737367544323206e-13,1.0459189070388675e-11,7.275957614183426e-12,9.094947017729282e-12,4.746425474877469e-12,0.0,940.8756503561572,True
4887,2019-07-23T14:00:00,annual_3.mat,5.9117155615240335e-12,1.7053025658242404e-13,5.229594535194337e-12,7.048583938740194e-12,6.366462912410498e-12,6.252776074688882e-12,0.0,968.3007965536751,True
4888,2019-07-23T15:00:00,annual_3.mat,5.6843418860808015e-12,1.7053025658242404e-13,8.185452315956354e-12,5.9117155615240335e-12,7.389644451905042e-12,7.105427357601002e-12,0.0,963.7098306168709,True
4889,2019-07-23T16:00:00,annual_3.mat,5.343281372915953e-12,2.2737367544323206e-13,9.322320693172514e-12,7.73070496506989e-12,7.73070496506989e-12,6.52278231427772e-12,0.0,951.4501345026731,True
4890,2019-07-23T17:00:00,annual_3.mat,5.002220859751105e-12,2.2737367544323206e-13,1.1141310096718371e-11,8.640199666842818e-12,8.640199666842818e-12,4.604316927725449e-12,0.0,914.8810747335449,True
4891,2019-07-23T18:00:00,annual_3.mat,5.115907697472721e-12,2.5579538487363607e-13,7.958078640513122e-12,7.73070496506989e-12,8.526512829121202e-12,6.366462912410498e-12,0.0,871.1067255618213,True
4892,2019-07-23T19:00:00,annual_3.mat,4.575895218295045e-12,2.2737367544323206e-13,5.9117155615240335e-12,6.821210263296962e-12,7.503331289626658e-12,6.551204023708124e-12,0.0,916.6716463406544,True
4893,2019-07-23T20:00:00,annual_3.mat,4.263256414560601e-12,1.7053025658242404e-13,5.343281372915953e-12,6.366462912410498e-12,5.002220859751105e-12,6.906475391588174e-12,0.0,880.9700534457668,True
4894,2019-07-23T21:00:00,annual_3.mat,5.8548721426632255e-12,1.7053025658242404e-13,6.366462912410498e-12,8.185452315956354e-12,6.0254023992456496e-12,3.694822225952521e-12,0.0,861.2999340418119,True
4895,2019-07-23T22:00:00,annual_3.mat,4.433786671143025e-12,2.8421709430404007e-13,9.322320693172514e-12,7.275957614183426e-12,8.29913915367797e-12,4.092726157978177e-12,0.0,742.1467699678608,True
4896,2019-07-23T23:00:00,annual_3.mat,5.059064278611913e-12,1.7053025658242404e-13,5.9117155615240335e-12,6.821210263296962e-12,5.7980287238024175e-12,9.194423000735696e-12,0.0,435.588512712152,True
4897,2019-07-24T00:00:00,annual_3.mat,3.979039320256561e-12,1.7053025658242404e-13,5.343281372915953e-12,5.9117155615240335e-12,7.275957614183426e-12,3.097966327914037e-12,0.0,653.0174099390704,True
4898,2019-07-24T01:00:00,annual_3.mat,4.320099833421409e-12,1.4210854715202004e-13,6.707523425575346e-12,6.139089236967266e-12,8.185452315956354e-12,5.9685589803848416e-12,0.0,540.7861425621155,True
4899,2019-07-24T02:00:00,annual_3.mat,5.343281372915953e-12,1.7053025658242404e-13,7.275957614183426e-12,5.9117155615240335e-12,6.821210263296962e-12,3.211653165635653e-12,0.0,466.0767897467215,True
4900,2019-07-24T03:00:00,annual_3.mat,4.632738637155853e-12,1.7053025658242404e-13,7.617018127348274e-12,5.6843418860808015e-12,6.366462912410498e-12,3.183231456205249e-12,0.0,449.92068216049097,True
4901,2019-07-24T04:00:00,annual_3.mat,5.059064278611913e-12,1.7053025658242404e-13,4.888534022029489e-12,5.4569682106375694e-12,4.774847184307873e-12,8.412825991399586e-12,0.0,471.70435301254975,True
4902,2019-07-24T05:00:00,annual_3.mat,5.9117155615240335e-12,2.2737367544323206e-13,1.1141310096718371e-11,7.503331289626658e-12,9.663381206337363e-12,3.410605131648481e-12,0.0,508.4325422839861,True
4903,2019-07-24T06:00:00,annual_3.mat,5.7411853049416095e-12,2.2737367544323206e-13,1.0231815394945443e-11,9.322320693172514e-12,8.185452315956354e-12,7.503331289626658e-12,0.0,620.184505771192,True
4904,2019-07-24T07:00:00,annual_3.mat,6.0822458181064576e-12,1.4210854715202004e-13,4.547473508864641e-12,5.229594535194337e-12,5.002220859751105e-12,6.0822458181064576e-12,0.0,543.7829007871534,True
4905,2019-07-24T08:00:00,annual_3.mat,5.9685589803848416e-12,2.5579538487363607e-13,8.185452315956354e-12,8.185452315956354e-12,1.0913936421275139e-11,7.048583938740194e-12,0.0,716.4357958279222,True
4906,2019-07-24T09:00:00,annual_3.mat,5.9117155615240335e-12,2.2737367544323206e-13,9.777068044058979e-12,7.275957614183426e-12,7.503331289626658e-12,7.645439836778678e-12,0.0,993.106308815202,True
4907,2019-07-24T10:00:00,annual_3.mat,5.6843418860808015e-12,2.2737367544323206e-13,8.640199666842818e-12,7.958078640513122e-12,8.753886504564434e-12,1.0047074283647817e-11,0.0,1160.080885316709,True
4908,2019-07-24T11:00:00,annual_3.mat,5.115907697472721e-12,1.2789769243681803e-13,5.6843418860808015e-12,7.275957614183426e-12,7.048583938740194e-12,7.275957614183426e-12,0.0,1262.9851175409285,True
4909,2019-07-24T12:00:00,annual_3.mat,4.661160346586257e-12,1.9895196601282805e-13,7.958078640513122e-12,7.275957614183426e-12,6.934897101018578e-12,6.906475391588174e-12,0.0,1283.9302226359616,True
4910,2019-07-24T13:00:00,annual_3.mat,4.888534022029489e-12,2.5579538487363607e-13,8.640199666842818e-12,7.275957614183426e-12,7.844391802791506e-12,4.774847184307873e-12,0.0,1398.6314843949363,True
4911,2019-07-24T14:00:00,annual_3.mat,6.423306331271306e-12,1.9895196601282805e-13,9.094947017729282e-12,9.549694368615746e-12,1.000444171950221e-11,6.821210263296962e-12,0.0,1341.6863662738288,True
4912,2019-07-24T15:00:00,annual_3.mat,5.343281372915953e-12,1.7053025658242404e-13,5.002220859751105e-12,7.048583938740194e-12,8.412825991399586e-12,5.4001247917767614e-12,0.0,1430.8862925720045,True
4913,2019-07-24T16:00:00,annual_3.mat,5.002220859751105e-12,1.9895196601282805e-13,8.640199666842818e-12,5.9117155615240335e-12,7.73070496506989e-12,9.549694368615746e-12,0.0,1352.742359783516,True
4914,2019-07-24T17:00:00,annual_3.mat,6.87805368215777e-12,1.4210854715202004e-13,3.865352482534945e-12,4.547473508864641e-12,5.6843418860808015e-12,6.323830348264892e-12,0.0,1251.351976122904,True
4915,2019-07-24T18:00:00,annual_3.mat,6.821210263296962e-12,2.5579538487363607e-13,7.73070496506989e-12,6.821210263296962e-12,8.185452315956354e-12,7.8017592386459e-12,0.0,1147.6851507051776,True
4916,2019-07-24T19:00:00,annual_3.mat,5.115907697472721e-12,1.9895196601282805e-13,7.275957614183426e-12,8.412825991399586e-12,6.366462912410498e-12,6.0254023992456496e-12,0.0,1061.8093504555115,True
4917,2019-07-24T20:00:00,annual_3.mat,4.831690603168681e-12,1.9895196601282805e-13,6.59383658785373e-12,5.229594535194337e-12,6.480149750132114e-12,5.229594535194337e-12,0.0,1173.6854681984382,True
4918,2019-07-24T21:00:00,annual_3.mat,5.5138116294983774e-12,1.9895196601282805e-13,5.9117155615240335e-12,5.6843418860808015e-12,4.888534022029489e-12,5.6701310313655995e-12,0.0,1119.2604047786087,True
4919,2019-07-24T22:00:00,annual_3.mat,7.787548383930698e-12,2.5579538487363607e-13,1.0118128557223827e-11,5.6843418860808015e-12,1.0459189070388675e-11,7.574385563202668e-12,0.0,846.3574525404927,True
4920,2019-07-24T23:00:00,annual_3.mat,6.0822458181064576e-12,1.9895196601282805e-13,6.707523425575346e-12,6.139089236967266e-12,6.821210263296962e-12,5.4569682106375694e-12,0.0,663.189102061673,True
4921,2019-07-25T00:00:00,annual_3.mat,9.350742402602918e-12,2.2737367544323206e-13,6.480149750132114e-12,5.9117155615240335e-12,8.640199666842818e-12,4.092726157978177e-12,0.0,544.770730531212,True
4922,2019-07-25T01:00:00,annual_3.mat,5.7411853049416095e-12,1.7053025658242404e-13,5.5706550483591855e-12,6.59383658785373e-12,8.526512829121202e-12,6.679101716144942e-12,0.0,476.03137880761517,True
4923,2019-07-25T02:00:00,annual_3.mat,3.808509063674137e-12,1.7053025658242404e-13,6.366462912410498e-12,5.4569682106375694e-12,8.185452315956354e-12,7.02016222930979e-12,0.0,460.95167362552604,True
4924,2019-07-25T03:00:00,annual_3.mat,4.661160346586257e-12,2.5579538487363607e-13,7.73070496506989e-12,6.59383658785373e-12,6.366462912410498e-12,6.59383658785373e-12,0.0,422.21235793372034,True
4925,2019-07-25T04:00:00,annual_3.mat,3.865352482534945e-12,2.2737367544323206e-13,7.503331289626658e-12,6.366462912410498e-12,7.503331289626658e-12,4.902744876744691e-12,0.0,455.5796686920387,True
4926,2019-07-25T05:00:00,annual_3.mat,5.6843418860808015e-12,1.9895196601282805e-13,7.048583938740194e-12,6.366462912410498e-12,7.844391802791506e-12,5.115907697472721e-12,0.0,477.09031652238923,True
4927,2019-07-25T06:00:00,annual_3.mat,6.991740519879386e-12,2.2737367544323206e-13,9.094947017729282e-12,9.549694368615746e-12,8.071765478234738e-12,5.286437954055145e-12,0.0,571.8210799920851,True
4928,2019-07-25T07:00:00,annual_3.mat,7.30437932361383e-12,2.5579538487363607e-13,8.640199666842818e-12,9.777068044058979e-12,1.0459189070388675e-11,4.490630090003833e-12,0.0,510.95980899762026,True
4929,2019-07-25T08:00:00,annual_3.mat,5.9117155615240335e-12,2.5579538487363607e-13,1.318767317570746e-11,9.094947017729282e-12,1.0459189070388675e-11,6.338041202980094e-12,0.0,651.5378751397876,True
4930,2019-07-25T09:00:00,annual_3.mat,7.503331289626658e-12,2.2737367544323206e-13,7.958078640513122e-12,9.094947017729282e-12,1.2278178473934531e-11,8.981260180007666e-12,0.0,871.4259130426399,True
4931,2019-07-25T10:00:00,annual_3.mat,6.934897101018578e-12,1.9895196601282805e-13,6.366462912410498e-12,5.9117155615240335e-12,7.958078640513122e-12,4.092726157978177e-12,0.0,1000.3722797072128,True
4932,2019-07-25T11:00:00,annual_3.mat,5.7980287238024175e-12,2.2737367544323206e-13,8.86757334228605e-12,9.322320693172514e-12,6.0254023992456496e-12,9.620748642191757e-12,0.0,1100.364188129951,True
4933,2019-07-25T12:00:00,annual_3.mat,5.6274984672199935e-12,1.7053025658242404e-13,6.59383658785373e-12,7.73070496506989e-12,6.59383658785373e-12,4.646949491871055e-12,0.0,1079.1197808899858,True
4934,2019-07-25T13:00:00,annual_3.mat,5.115907697472721e-12,2.5579538487363607e-13,8.640199666842818e-12,9.322320693172514e-12,7.048583938740194e-12,4.035882739117369e-12,0.0,1157.0787338873558,True
4935,2019-07-25T14:00:00,annual_3.mat,5.4569682106375694e-12,2.2737367544323206e-13,1.4097167877480388e-11,7.73070496506989e-12,1.0913936421275139e-11,6.23856521997368e-12,0.0,1186.70818617814,True
4936,2019-07-25T15:00:00,annual_3.mat,6.934897101018578e-12,2.5579538487363607e-13,9.549694368615746e-12,6.139089236967266e-12,9.094947017729282e-12,9.848122317634989e-12,0.0,1175.2585388169894,True
4937,2019-07-25T16:00:00,annual_3.mat,5.4001247917767614e-12,2.2737367544323206e-13,6.366462912410498e-12,6.821210263296962e-12,5.9117155615240335e-12,1.0260237104375847e-11,0.0,1182.754046324978,True
4938,2019-07-25T17:00:00,annual_3.mat,5.6274984672199935e-12,1.9895196601282805e-13,5.6843418860808015e-12,6.139089236967266e-12,5.5706550483591855e-12,5.7980287238024175e-12,0.0,1200.695690657745,True
4939,2019-07-25T18:00:00,annual_3.mat,4.888534022029489e-12,1.4210854715202004e-13,2.9558577807620168e-12,6.821210263296962e-12,5.229594535194337e-12,6.835421118012164e-12,0.0,1197.425149286077,True
4940,2019-07-25T19:00:00,annual_3.mat,4.320099833421409e-12,1.4210854715202004e-13,5.229594535194337e-12,5.9117155615240335e-12,5.229594535194337e-12,6.821210263296962e-12,0.0,1283.4276044411733,True
4941,2019-07-25T20:00:00,annual_3.mat,5.229594535194337e-12,1.9895196601282805e-13,9.094947017729282e-12,8.412825991399586e-12,8.185452315956354e-12,5.329070518200751e-12,0.0,1284.071154450691,True
4942,2019-07-25T21:00:00,annual_3.mat,4.547473508864641e-12,2.8421709430404007e-13,7.503331289626658e-12,5.9117155615240335e-12,9.322320693172514e-12,3.183231456205249e-12,0.0,1166.8770033923015,True
4943,2019-07-25T22:00:00,annual_3.mat,5.7980287238024175e-12,2.2737367544323206e-13,8.753886504564434e-12,7.048583938740194e-12,1.0686562745831907e-11,7.560174708487466e-12,0.0,865.4821618765,True
4944,2019-07-25T23:00:00,annual_3.mat,4.774847184307873e-12,1.9895196601282805e-13,7.73070496506989e-12,6.59383658785373e-12,7.503331289626658e-12,6.764366844436154e-12,0.0,674.875474942587,True
4945,2019-07-26T00:00:00,annual_3.mat,4.433786671143025e-12,1.9895196601282805e-13,6.480149750132114e-12,5.229594535194337e-12,1.0231815394945443e-11,5.6274984672199935e-12,0.0,639.9519839773283,True
4946,2019-07-26T01:00:00,annual_3.mat,4.945377440890297e-12,1.1368683772161603e-13,2.5011104298755527e-12,4.547473508864641e-12,7.958078640513122e-12,7.005951374594588e-12,0.0,606.4411207284079,True
4947,2019-07-26T02:00:00,annual_3.mat,5.9117155615240335e-12,1.7053025658242404e-13,6.821210263296962e-12,5.6843418860808015e-12,5.6843418860808015e-12,1.0317080523236655e-11,0.0,506.00225557073486,True
4948,2019-07-26T03:00:00,annual_3.mat,5.115907697472721e-12,1.9895196601282805e-13,5.9117155615240335e-12,6.366462912410498e-12,7.048583938740194e-12,5.4711790653527714e-12,0.0,477.5967829541321,True
4949,2019-07-26T04:00:00,annual_3.mat,4.575895218295045e-12,1.7053025658242404e-13,6.366462912410498e-12,6.366462912410498e-12,6.139089236967266e-12,3.183231456205249e-12,0.0,419.8296302410488,True
4950,2019-07-26T05:00:00,annual_3.mat,8.128608897095546e-12,2.8421709430404007e-13,1.2050804798491299e-11,9.549694368615746e-12,1.000444171950221e-11,7.44648787076585e-12,0.0,441.6763960626705,True
4951,2019-07-26T06:00:00,annual_3.mat,5.343281372915953e-12,1.9895196601282805e-13,7.275957614183426e-12,7.958078640513122e-12,6.252776074688882e-12,8.810729923425242e-12,0.0,499.949332080164,True
4952,2019-07-26T07:00:00,annual_3.mat,6.934897101018578e-12,1.7053025658242404e-13,9.549694368615746e-12,6.366462912410498e-12,8.526512829121202e-12,6.423306331271306e-12,0.0,647.4945598769414,True
4953,2019-07-26T08:00:00,annual_3.mat,6.480149750132114e-12,2.5579538487363607e-13,1.2278178473934531e-11,7.275957614183426e-12,9.094947017729282e-12,6.551204023708124e-12,0.0,997.7798640076101,True
4954,2019-07-26T09:00:00,annual_3.mat,8.01492205937393e-12,1.9895196601282805e-13,9.549694368615746e-12,7.048583938740194e-12,6.366462912410498e-12,1.2889245226688217e-11,0.0,1107.1752671042568,True
