source_bus_row,source_bus,device_key,source_bus_name,base_kv,source_zone,source_area,canonical_bus_type,raw_bus_type,electrical_role,gross_pd_mw,gross_qd_mvar,source_gs_mw,source_bs_mvar,source_vm_pu,source_va_deg,source_vmin_pu,source_vmax_pu,has_native_generation,has_boundary_proxy,has_reference_placeholder
1246,1246,PERFORM2019:BUS:1246,GARDENVILLE,230,A,65,1,1,junction,0,0,0,0,1.0196561,100.461048,0.9,1.1,0,0,0
1247,1247,PERFORM2019:BUS:1247,ROBINSON ROAD,230,A,65,1,1,junction,0,0,0,0,1.0178811,102.454146,0.9,1.1,0,0,0
1248,1248,PERFORM2019:BUS:1248,STOLLE ROAD,345,A,65,1,1,junction,0,0,0,0,1.0293898,99.013138,0.9,1.1,0,0,0
1249,1249,PERFORM2019:BUS:1249,SOMERSET,345,A,65,2,1,native_generation_terminal,0,0,0,0,1.0314411,107.076823,0.9,1.1,1,0,0
1250,1250,PERFORM2019:BUS:1250,CANANDAIGUA,230,C,67,2,2,native_generation_terminal,0,0,0,0,1.02,98.144035,0.9,1.1,1,0,0
1251,1251,PERFORM2019:BUS:1251,MEYER,230,A,65,1,1,junction,0,0,0,0,1.0200197,98.777377,0.9,1.1,0,0,0
1252,1252,PERFORM2019:BUS:1252,UNKNOWN144087,115,C,67,1,1,gross_load,8.36,0,0,0,1.0204327,95.666347,0.9,1.1,0,0,0
1253,1253,PERFORM2019:BUS:1253,UNKNOWN144120,115,B,66,1,1,gross_load,14.4,0,0,0,1.0026492,91.109993,0.9,1.1,0,0,0
1254,1254,PERFORM2019:BUS:1254,TAP144121,115,B,66,1,1,gross_load,21.6,0,0,0,1.0004383,89.801384,0.9,1.1,0,0,0
1255,1255,PERFORM2019:BUS:1255,UNKNOWN144394,115,E,69,1,1,gross_load,4.15,0,0,0,1.0088738,99.268215,0.9,1.1,0,0,0
1256,1256,PERFORM2019:BUS:1256,HAMILTON RD,115,C,67,1,1,gross_load,8.36,0,0,0,1.0103115,93.280073,0.9,1.1,0,0,0
1257,1257,PERFORM2019:BUS:1257,WINE CREEK STATION,115,C,67,1,1,gross_load,8.36,0,0,0,1.0194683,102.928985,0.9,1.1,0,0,0
1258,1258,PERFORM2019:BUS:1258,TAP144671,115,C,67,1,1,gross_load,12.54,0,0,0,1.009622,93.221411,0.9,1.1,0,0,0
1259,1259,PERFORM2019:BUS:1259,UNKNOWN144672,115,C,67,1,1,gross_load,4.18,0,0,0,1.0094794,93.182338,0.9,1.1,0,0,0
1260,1260,PERFORM2019:BUS:1260,UNKNOWN144679,115,C,67,1,1,gross_load,4.18,0,0,0,1.0095277,93.197142,0.9,1.1,0,0,0
1261,1261,PERFORM2019:BUS:1261,HUNTLEY,230,A,65,1,1,junction,0,0,0,0,1.0182036,102.381144,0.9,1.1,0,0,0
1262,1262,PERFORM2019:BUS:1262,TAP144833,115,A,65,1,1,gross_load,10.07,0,0,0,1.0172532,98.527544,0.9,1.1,0,0,0
1263,1263,PERFORM2019:BUS:1263,MARCY,765,E,69,3,3,source_reference_placeholder_terminal,0,0,0,0,1,102.580825,0.9,1.1,0,0,1
1264,1264,PERFORM2019:BUS:1264,UNKNOWN144967,115,B,66,1,1,gross_load,14.4,0,0,0,1.0168924,98.034981,0.9,1.1,0,0,0
1265,1265,PERFORM2019:BUS:1265,UNKNOWN144975,115,C,67,1,1,gross_load,4.18,0,0,0,1.0176719,87.150452,0.9,1.1,0,0,0
1266,1266,PERFORM2019:BUS:1266,UNKNOWN145003,115,C,67,1,1,gross_load,12.54,0,0,0,1.0103067,93.742561,0.9,1.1,0,0,0
1267,1267,PERFORM2019:BUS:1267,UNKNOWN145004,115,C,67,1,1,gross_load,4.18,0,0,0,1.0101999,93.717448,0.9,1.1,0,0,0
1268,1268,PERFORM2019:BUS:1268,UNKNOWN145005,115,C,67,1,1,gross_load,4.18,0,0,0,1.010193,93.715781,0.9,1.1,0,0,0
1269,1269,PERFORM2019:BUS:1269,TAP145006,115,C,67,1,1,gross_load,12.54,0,0,0,1.010204,93.718387,0.9,1.1,0,0,0
1270,1270,PERFORM2019:BUS:1270,TAP145007,115,C,67,1,1,gross_load,12.54,0,0,0,1.0084255,93.099168,0.9,1.1,0,0,0
1271,1271,PERFORM2019:BUS:1271,WRIGHT AVENUE,115,C,67,1,1,gross_load,8.36,0,0,0,1.0113274,92.316319,0.9,1.1,0,0,0
1272,1272,PERFORM2019:BUS:1272,STATE STREET,115,C,67,1,1,gross_load,20.89,0,0,0,1.0107614,92.740365,0.9,1.1,0,0,0
1273,1273,PERFORM2019:BUS:1273,TAP145043,115,C,67,2,1,gross_load|native_generation_terminal,12.54,0,0,0,1.0086298,92.158268,0.9,1.1,1,0,0
1274,1274,PERFORM2019:BUS:1274,UNKNOWN145100,115,B,66,1,1,gross_load,7.2,0,0,0,1.0165284,97.837846,0.9,1.1,0,0,0
1275,1275,PERFORM2019:BUS:1275,SALAMANCA/ROCHESTER ST,115,A,65,1,1,gross_load,5.05,0,0,0,1.0175554,94.146668,0.9,1.1,0,0,0
1276,1276,PERFORM2019:BUS:1276,SALAMANCA/FRANK ST,115,A,65,1,1,gross_load,5.05,0,0,0,1.0174971,94.085026,0.9,1.1,0,0,0
1277,1277,PERFORM2019:BUS:1277,UNKNOWN145174,115,A,65,1,1,gross_load,5.05,0,0,0,1.0188489,96.340088,0.9,1.1,0,0,0
1278,1278,PERFORM2019:BUS:1278,TAP145194,115,A,65,1,1,gross_load,7.58,0,0,0,1.0204591,97.233175,0.9,1.1,0,0,0
1279,1279,PERFORM2019:BUS:1279,TAP145195,115,A,65,1,1,gross_load,7.58,0,0,0,1.0176555,95.924187,0.9,1.1,0,0,0
1280,1280,PERFORM2019:BUS:1280,STATION 138,115,A,65,1,1,gross_load,7.58,0,0,0,1.0148823,96.335873,0.9,1.1,0,0,0
1281,1281,PERFORM2019:BUS:1281,TAP145198,115,A,65,1,1,gross_load,7.58,0,0,0,1.0147662,96.174853,0.9,1.1,0,0,0
1282,1282,PERFORM2019:BUS:1282,TAP145199,115,A,65,1,1,gross_load,7.58,0,0,0,1.0178314,96.297621,0.9,1.1,0,0,0
1283,1283,PERFORM2019:BUS:1283,TAP145200,115,A,65,1,1,gross_load,7.58,0,0,0,1.0156923,96.002566,0.9,1.1,0,0,0
1284,1284,PERFORM2019:BUS:1284,TAP145201,115,A,65,1,1,gross_load,7.58,0,0,0,1.0156925,96.002556,0.9,1.1,0,0,0
1285,1285,PERFORM2019:BUS:1285,UNKNOWN145214,115,E,69,1,1,gross_load,6.23,0,0,0,1.0186573,98.307028,0.9,1.1,0,0,0
1286,1286,PERFORM2019:BUS:1286,UNKNOWN145218,115,E,69,1,1,gross_load,2.08,0,0,0,1.0199456,98.608527,0.9,1.1,0,0,0
1287,1287,PERFORM2019:BUS:1287,TAP145219,115,E,69,2,2,gross_load|native_generation_terminal,6.23,0,0,0,1.02,98.695077,0.9,1.1,1,0,0
1288,1288,PERFORM2019:BUS:1288,MADISON,115,E,69,1,1,gross_load,4.15,0,0,0,1.0127701,86.420428,0.9,1.1,0,0,0
1289,1289,PERFORM2019:BUS:1289,ETNA,115,C,67,1,1,gross_load,33.43,0,0,0,1.0195881,89.609175,0.9,1.1,0,0,0
1290,1290,PERFORM2019:BUS:1290,TAP145267,115,C,67,1,1,gross_load,12.54,0,0,0,1.0183215,92.218913,0.9,1.1,0,0,0
1291,1291,PERFORM2019:BUS:1291,UNKNOWN145284,115,E,69,1,1,gross_load,2.08,0,0,0,1.0196363,98.143181,0.9,1.1,0,0,0
1292,1292,PERFORM2019:BUS:1292,TAP145298,115,C,67,1,1,gross_load,12.54,0,0,0,1.0168379,92.873066,0.9,1.1,0,0,0
1293,1293,PERFORM2019:BUS:1293,UNKNOWN145299,115,C,67,1,1,gross_load,4.18,0,0,0,1.0168091,92.866179,0.9,1.1,0,0,0
1294,1294,PERFORM2019:BUS:1294,TEMPLE STATION 243,115,C,67,1,1,gross_load,8.36,0,0,0,1.0136762,92.708478,0.9,1.1,0,0,0
1295,1295,PERFORM2019:BUS:1295,ASH STREET STATION 223,115,C,67,1,1,gross_load,8.36,0,0,0,1.0135012,92.66722,0.9,1.1,0,0,0
1296,1296,PERFORM2019:BUS:1296,HIGH SHELDON,230,A,65,2,2,native_generation_terminal,0,0,0,0,1.02,102.090263,0.9,1.1,1,0,0
1297,1297,PERFORM2019:BUS:1297,SOUR SPRINGS SWITCH,115,A,65,1,1,gross_load,12.63,0,0,0,1.004563,92.56332,0.9,1.1,0,0,0
1298,1298,PERFORM2019:BUS:1298,UNKNOWN145354,115,A,65,1,1,gross_load,2.53,0,0,0,1.0199698,95.421624,0.9,1.1,0,0,0
1299,1299,PERFORM2019:BUS:1299,DYSINGER,345,A,65,1,1,junction,0,0,0,0,1.0307306,107.07942,0.9,1.1,0,0,0
1300,1300,PERFORM2019:BUS:1300,TAP145365,115,A,65,1,1,gross_load,7.58,0,0,0,0.9976728,91.785575,0.9,1.1,0,0,0
1301,1301,PERFORM2019:BUS:1301,UNKNOWN145367,115,A,65,1,1,gross_load,2.53,0,0,0,0.9935599,90.085696,0.9,1.1,0,0,0
1302,1302,PERFORM2019:BUS:1302,UNKNOWN145368,115,A,65,1,1,gross_load,2.53,0,0,0,0.993645,90.160436,0.9,1.1,0,0,0
1303,1303,PERFORM2019:BUS:1303,HILLSIDE,230,C,67,1,1,junction,0,0,0,0,1.0294805,93.490888,0.9,1.1,0,0,0
1304,1304,PERFORM2019:BUS:1304,TAP145432,115,E,69,1,1,gross_load,6.23,0,0,0,1.0196614,98.206888,0.9,1.1,0,0,0
1305,1305,PERFORM2019:BUS:1305,UNKNOWN145433,115,E,69,1,1,gross_load,2.08,0,0,0,1.0196729,98.133122,0.9,1.1,0,0,0
1306,1306,PERFORM2019:BUS:1306,PETERBORO,115,E,69,1,1,gross_load,4.15,0,0,0,1.0156992,88.673636,0.9,1.1,0,0,0
1307,1307,PERFORM2019:BUS:1307,WETHERSFIELD,230,A,65,1,1,junction,0,0,0,0,1.0196864,102.034565,0.9,1.1,0,0,0
1308,1308,PERFORM2019:BUS:1308,SWEDEN SWITCHES,115,B,66,1,1,gross_load,28.8,0,0,0,1.0008596,87.988971,0.9,1.1,0,0,0
1309,1309,PERFORM2019:BUS:1309,UNKNOWN145538,115,A,65,1,1,gross_load,2.53,0,0,0,1.0033336,89.378782,0.9,1.1,0,0,0
1310,1310,PERFORM2019:BUS:1310,TAP145541,115,A,65,1,1,gross_load,7.58,0,0,0,1.0033487,89.382483,0.9,1.1,0,0,0
1311,1311,PERFORM2019:BUS:1311,TAP145542,115,A,65,1,1,gross_load,7.58,0,0,0,0.9933339,90.121891,0.9,1.1,0,0,0
1312,1312,PERFORM2019:BUS:1312,TAP145543,115,A,65,1,1,gross_load,7.58,0,0,0,0.9933312,90.120453,0.9,1.1,0,0,0
1313,1313,PERFORM2019:BUS:1313,NIAGARA,345,A,65,2,2,boundary_injection_landing,0,0,0,0,1.02,109.785767,0.9,1.1,0,1,0
1314,1314,PERFORM2019:BUS:1314,PACKARD,230,A,65,1,1,junction,0,0,0,0,1.0195121,105.36706,0.9,1.1,0,0,0
1315,1315,PERFORM2019:BUS:1315,ELM ST,230,A,65,1,1,junction,0,0,0,0,1.0187639,101.21492,0.9,1.1,0,0,0
1316,1316,PERFORM2019:BUS:1316,TAP145584,230,A,65,1,1,junction,0,0,0,0,1.0182716,102.457149,0.9,1.1,0,0,0
1317,1317,PERFORM2019:BUS:1317,TAP145585,230,A,65,1,1,junction,0,0,0,0,1.0182717,102.457292,0.9,1.1,0,0,0
1318,1318,PERFORM2019:BUS:1318,TAP145586,115,A,65,1,1,gross_load,7.58,0,0,0,1.0194136,97.087913,0.9,1.1,0,0,0
1319,1319,PERFORM2019:BUS:1319,TAP145587,115,A,65,1,1,gross_load,7.58,0,0,0,1.0156377,96.207237,0.9,1.1,0,0,0
1320,1320,PERFORM2019:BUS:1320,S. RIPLEY,230,A,65,2,2,boundary_injection_landing,0,0,0,0,1.0269001,97.310423,0.9,1.1,0,1,0
1321,1321,PERFORM2019:BUS:1321,DUNKIRK,230,A,65,2,1,native_generation_terminal,0,0,0,0,1.025115,98.03508,0.9,1.1,1,0,0
1322,1322,PERFORM2019:BUS:1322,BRIGHAM RD,115,A,65,1,1,gross_load,2.53,0,0,0,1.0202701,94.479653,0.9,1.1,0,0,0
1323,1323,PERFORM2019:BUS:1323,TAP146129,115,A,65,1,1,gross_load,12.63,0,0,0,1.0199193,94.466014,0.9,1.1,0,0,0
1324,1324,PERFORM2019:BUS:1324,UNKNOWN146130,115,A,65,2,2,gross_load|native_generation_terminal,10.1,0,0,0,1.02,94.500695,0.9,1.1,1,0,0
1325,1325,PERFORM2019:BUS:1325,TAP146136,115,A,65,1,1,gross_load,7.58,0,0,0,1.0201711,94.462463,0.9,1.1,0,0,0
1326,1326,PERFORM2019:BUS:1326,TAP146137,115,A,65,1,1,gross_load,7.58,0,0,0,1.0198059,94.419353,0.9,1.1,0,0,0
1327,1327,PERFORM2019:BUS:1327,TAP146140,115,A,65,1,1,gross_load,12.63,0,0,0,1.0199242,94.467929,0.9,1.1,0,0,0
1328,1328,PERFORM2019:BUS:1328,TAP155784,115,A,65,1,1,gross_load,7.58,0,0,0,1.0175825,94.153576,0.9,1.1,0,0,0
1329,1329,PERFORM2019:BUS:1329,TAP155785,115,A,65,1,1,gross_load,7.58,0,0,0,1.0175824,94.153325,0.9,1.1,0,0,0
1330,1330,PERFORM2019:BUS:1330,TAP155786,115,A,65,2,2,gross_load|native_generation_terminal,7.58,0,0,0,1.02,95.429251,0.9,1.1,1,0,0
1331,1331,PERFORM2019:BUS:1331,TAP155787,115,A,65,1,1,gross_load,7.58,0,0,0,1.0198434,94.276659,0.9,1.1,0,0,0
1332,1332,PERFORM2019:BUS:1332,TAP155788,115,A,65,1,1,gross_load,7.58,0,0,0,1.0198394,94.275735,0.9,1.1,0,0,0
1333,1333,PERFORM2019:BUS:1333,TAP155789,115,A,65,1,1,gross_load,7.58,0,0,0,0.9932981,90.112957,0.9,1.1,0,0,0
1334,1334,PERFORM2019:BUS:1334,TAP155790,115,A,65,1,1,gross_load,7.58,0,0,0,0.9945833,90.550849,0.9,1.1,0,0,0
1335,1335,PERFORM2019:BUS:1335,TAP155791,115,A,65,1,1,gross_load,7.58,0,0,0,1.0009698,92.583985,0.9,1.1,0,0,0
1336,1336,PERFORM2019:BUS:1336,TAP155792,115,A,65,1,1,gross_load,7.58,0,0,0,1.0009561,92.576985,0.9,1.1,0,0,0
1337,1337,PERFORM2019:BUS:1337,TAP156233,115,A,65,1,1,gross_load,7.58,0,0,0,1.0179992,93.853553,0.9,1.1,0,0,0
1338,1338,PERFORM2019:BUS:1338,TAP156234,115,A,65,1,1,gross_load,7.58,0,0,0,1.0180211,93.859776,0.9,1.1,0,0,0
1339,1339,PERFORM2019:BUS:1339,TAP156235,115,A,65,1,1,gross_load,7.58,0,0,0,1.0175003,94.08576,0.9,1.1,0,0,0
1340,1340,PERFORM2019:BUS:1340,TAP156236,115,A,65,1,1,gross_load,7.58,0,0,0,1.0175007,94.085901,0.9,1.1,0,0,0
1341,1341,PERFORM2019:BUS:1341,TAP156237,115,A,65,1,1,gross_load,7.58,0,0,0,1.0203825,95.966732,0.9,1.1,0,0,0
1342,1342,PERFORM2019:BUS:1342,TAP156238,115,A,65,1,1,gross_load,2.53,0,0,0,1.0202879,95.933124,0.9,1.1,0,0,0
1343,1343,PERFORM2019:BUS:1343,TAP156239,115,A,65,1,1,gross_load,7.58,0,0,0,1.0193452,96.113964,0.9,1.1,0,0,0
1344,1344,PERFORM2019:BUS:1344,TAP156240,115,A,65,1,1,gross_load,7.58,0,0,0,1.016217,96.072789,0.9,1.1,0,0,0
1345,1345,PERFORM2019:BUS:1345,TAP156241,115,A,65,1,1,gross_load,7.58,0,0,0,1.0162244,96.074565,0.9,1.1,0,0,0
1346,1346,PERFORM2019:BUS:1346,TAP156242,115,A,65,1,1,gross_load,7.58,0,0,0,1.0153325,95.972744,0.9,1.1,0,0,0
1347,1347,PERFORM2019:BUS:1347,TAP156243,115,A,65,1,1,gross_load,7.58,0,0,0,1.0153321,95.972709,0.9,1.1,0,0,0
1348,1348,PERFORM2019:BUS:1348,TAP156244,115,A,65,1,1,gross_load,7.58,0,0,0,1.0216019,98.077688,0.9,1.1,0,0,0
1349,1349,PERFORM2019:BUS:1349,TAP156245,115,A,65,1,1,gross_load,7.58,0,0,0,1.0170623,96.56597,0.9,1.1,0,0,0
1350,1350,PERFORM2019:BUS:1350,TAP156246,115,A,65,1,1,gross_load,7.58,0,0,0,1.0185696,96.884584,0.9,1.1,0,0,0
1351,1351,PERFORM2019:BUS:1351,TAP156247,115,F,70,1,1,gross_load,10.27,0,0,0,1.0180121,82.57065,0.9,1.1,0,0,0
1352,1352,PERFORM2019:BUS:1352,TAP156248,115,F,70,1,1,gross_load,10.27,0,0,0,1.0180111,82.570791,0.9,1.1,0,0,0
1353,1353,PERFORM2019:BUS:1353,LEVITT,115,E,69,1,1,gross_load,2.08,0,0,0,1.0126237,86.290487,0.9,1.1,0,0,0
1354,1354,PERFORM2019:BUS:1354,CAMDEN WIRE,115,E,69,1,1,gross_load,2.08,0,0,0,1.0127255,86.143609,0.9,1.1,0,0,0
1355,1355,PERFORM2019:BUS:1355,UNKNOWN156946,115,A,65,1,1,gross_load,5.05,0,0,0,1.0174763,95.724996,0.9,1.1,0,0,0
1356,1356,PERFORM2019:BUS:1356,UNKNOWN158122,345,G,71,1,1,junction,0,0,0,0,1.0180104,74.272146,0.9,1.1,0,0,0
1357,1357,PERFORM2019:BUS:1357,TAP158328,115,A,65,1,1,gross_load,7.58,0,0,0,1.0172431,98.512748,0.9,1.1,0,0,0
1358,1358,PERFORM2019:BUS:1358,TAP158329,115,A,65,1,1,gross_load,7.58,0,0,0,1.0148809,96.335611,0.9,1.1,0,0,0
1359,1359,PERFORM2019:BUS:1359,TAP158330,115,A,65,1,1,gross_load,7.58,0,0,0,1.0147721,96.177116,0.9,1.1,0,0,0
1360,1360,PERFORM2019:BUS:1360,WEST BARLETT,69,K,75,1,1,gross_load,13.91,0,0,0,1.0069191,51.567322,0.9,1.1,0,0,0
1361,1361,PERFORM2019:BUS:1361,SODEMAN,115,F,70,1,1,gross_load,6.84,0,0,0,1.0122975,80.515758,0.9,1.1,0,0,0
1362,1362,PERFORM2019:BUS:1362,LASHER,115,F,70,1,1,gross_load,13.69,0,0,0,1.0133452,80.582136,0.9,1.1,0,0,0
1363,1363,PERFORM2019:BUS:1363,TAP160977,115,A,65,1,1,gross_load,7.58,0,0,0,1.020311,94.489561,0.9,1.1,0,0,0
1364,1364,PERFORM2019:BUS:1364,TAP160981,115,A,65,1,1,gross_load,7.58,0,0,0,1.0154579,96.164834,0.9,1.1,0,0,0
1365,1365,PERFORM2019:BUS:1365,TAP160982,115,A,65,1,1,gross_load,7.58,0,0,0,1.0154585,96.16499,0.9,1.1,0,0,0
1366,1366,PERFORM2019:BUS:1366,UNKNOWN160984,115,A,65,1,1,gross_load,2.53,0,0,0,1.0165698,94.205437,0.9,1.1,0,0,0
1367,1367,PERFORM2019:BUS:1367,TAP160985,115,A,65,1,1,gross_load,7.58,0,0,0,1.0176566,95.923874,0.9,1.1,0,0,0
1368,1368,PERFORM2019:BUS:1368,TAP160986,115,A,65,1,1,gross_load,7.58,0,0,0,1.0176604,95.877551,0.9,1.1,0,0,0
1369,1369,PERFORM2019:BUS:1369,TAP160987,115,A,65,1,1,gross_load,7.58,0,0,0,1.0176707,95.872866,0.9,1.1,0,0,0
1370,1370,PERFORM2019:BUS:1370,TAP160988,115,A,65,1,1,gross_load,7.58,0,0,0,1.0202967,94.486415,0.9,1.1,0,0,0
1371,1371,PERFORM2019:BUS:1371,TAP160989,115,A,65,1,1,gross_load,7.58,0,0,0,1.0202979,94.486617,0.9,1.1,0,0,0
1372,1372,PERFORM2019:BUS:1372,TAP161013,115,A,65,1,1,gross_load,7.58,0,0,0,1.0172298,98.50596,0.9,1.1,0,0,0
1373,1373,PERFORM2019:BUS:1373,TAP161014,115,A,65,1,1,gross_load,10.1,0,0,0,1.0172326,98.512917,0.9,1.1,0,0,0
1374,1374,PERFORM2019:BUS:1374,TAP161015,115,A,65,1,1,gross_load,7.58,0,0,0,1.0143047,95.83812,0.9,1.1,0,0,0
1375,1375,PERFORM2019:BUS:1375,TAP161016,115,A,65,1,1,gross_load,7.58,0,0,0,1.0146034,95.953719,0.9,1.1,0,0,0
1376,1376,PERFORM2019:BUS:1376,TAP161017,115,A,65,1,1,gross_load,5.05,0,0,0,1.0146218,95.959742,0.9,1.1,0,0,0
1377,1377,PERFORM2019:BUS:1377,TAP161018,115,A,65,1,1,gross_load,5.05,0,0,0,1.0143131,95.840009,0.9,1.1,0,0,0
1378,1378,PERFORM2019:BUS:1378,TAP161025,115,A,65,1,1,gross_load,7.58,0,0,0,1.015505,96.173079,0.9,1.1,0,0,0
1379,1379,PERFORM2019:BUS:1379,ALABAMA SWITCH,115,A,65,1,1,gross_load,7.58,0,0,0,1.0067198,93.992469,0.9,1.1,0,0,0
1380,1380,PERFORM2019:BUS:1380,TAP161058,115,A,65,1,1,gross_load,7.58,0,0,0,1.0067225,93.992516,0.9,1.1,0,0,0
1381,1381,PERFORM2019:BUS:1381,TAP161059,115,B,66,1,1,gross_load,21.6,0,0,0,1.0019714,87.315813,0.9,1.1,0,0,0
1382,1382,PERFORM2019:BUS:1382,TAP161060,115,B,66,1,1,gross_load,21.6,0,0,0,1.0019532,87.31896,0.9,1.1,0,0,0
1383,1383,PERFORM2019:BUS:1383,UNKNOWN161076,230,A,65,1,1,junction,0,0,0,0,1.0194177,100.450727,0.9,1.1,0,0,0
1384,1384,PERFORM2019:BUS:1384,RISER161081,115,C,67,1,1,gross_load,8.36,0,0,0,1.0110597,93.611798,0.9,1.1,0,0,0
1385,1385,PERFORM2019:BUS:1385,RISER161082,115,C,67,1,1,gross_load,8.36,0,0,0,1.0110652,93.615512,0.9,1.1,0,0,0
1386,1386,PERFORM2019:BUS:1386,TAP161083,115,C,67,1,1,gross_load,12.54,0,0,0,1.0103029,92.946966,0.9,1.1,0,0,0
1387,1387,PERFORM2019:BUS:1387,UNKNOWN161084,115,A,65,1,1,gross_load,5.05,0,0,0,0.9933114,90.081908,0.9,1.1,0,0,0
1388,1388,PERFORM2019:BUS:1388,TAP161087,115,A,65,1,1,gross_load,7.58,0,0,0,0.9933062,90.079146,0.9,1.1,0,0,0
1389,1389,PERFORM2019:BUS:1389,TAP161088,115,A,65,1,1,gross_load,7.58,0,0,0,0.9933173,90.084666,0.9,1.1,0,0,0
1390,1390,PERFORM2019:BUS:1390,TAP161089,115,A,65,1,1,gross_load,7.58,0,0,0,0.9976489,91.779975,0.9,1.1,0,0,0
1391,1391,PERFORM2019:BUS:1391,TAP161103,115,A,65,1,1,gross_load,7.58,0,0,0,1.0176324,96.79361,0.9,1.1,0,0,0
1392,1392,PERFORM2019:BUS:1392,TAP161119,115,F,70,1,1,gross_load,8.62,0,0,0,1.0166469,82.722344,0.9,1.1,0,0,0
1393,1393,PERFORM2019:BUS:1393,TAP161120,115,F,70,1,1,gross_load,10.27,0,0,0,1.0165926,82.590648,0.9,1.1,0,0,0
1394,1394,PERFORM2019:BUS:1394,TAP161163,115,E,69,1,1,gross_load,6.23,0,0,0,1.0127706,86.4225,0.9,1.1,0,0,0
1395,1395,PERFORM2019:BUS:1395,TAP161164,115,E,69,1,1,gross_load,6.23,0,0,0,1.0127724,86.418456,0.9,1.1,0,0,0
1396,1396,PERFORM2019:BUS:1396,TAP161165,115,E,69,1,1,gross_load,6.23,0,0,0,1.0127444,86.148374,0.9,1.1,0,0,0
1397,1397,PERFORM2019:BUS:1397,TAP161178,115,C,67,1,1,gross_load,12.54,0,0,0,1.0073172,92.772471,0.9,1.1,0,0,0
1398,1398,PERFORM2019:BUS:1398,TAP161179,115,C,67,1,1,gross_load,8.36,0,0,0,1.0072796,92.764127,0.9,1.1,0,0,0
1399,1399,PERFORM2019:BUS:1399,TAP161180,115,C,67,1,1,gross_load,12.54,0,0,0,1.0072553,92.757466,0.9,1.1,0,0,0
1400,1400,PERFORM2019:BUS:1400,TAP161181,115,C,67,1,1,gross_load,8.36,0,0,0,1.0072245,92.748712,0.9,1.1,0,0,0
1401,1401,PERFORM2019:BUS:1401,TAP161212,115,G,71,1,1,gross_load,46.01,0,0,0,1.0035347,59.469926,0.9,1.1,0,0,0
1402,1402,PERFORM2019:BUS:1402,RISER161217,115,B,66,1,1,gross_load,14.4,0,0,0,1.0029567,90.724092,0.9,1.1,0,0,0
1403,1403,PERFORM2019:BUS:1403,RISER161218,115,B,66,1,1,gross_load,14.4,0,0,0,1.002158,90.739035,0.9,1.1,0,0,0
1404,1404,PERFORM2019:BUS:1404,RISER161219,115,B,66,1,1,gross_load,14.4,0,0,0,1.0021557,90.73739,0.9,1.1,0,0,0
1405,1405,PERFORM2019:BUS:1405,RISER161220,115,B,66,1,1,gross_load,14.4,0,0,0,1.0026685,91.11514,0.9,1.1,0,0,0
1406,1406,PERFORM2019:BUS:1406,RISER161221,115,B,66,1,1,gross_load,14.4,0,0,0,1.0020432,90.657196,0.9,1.1,0,0,0
1407,1407,PERFORM2019:BUS:1407,RISER161222,115,B,66,1,1,gross_load,14.4,0,0,0,1.0020419,90.655317,0.9,1.1,0,0,0
1408,1408,PERFORM2019:BUS:1408,RISER161223,115,B,66,1,1,gross_load,14.4,0,0,0,1.0029843,90.536635,0.9,1.1,0,0,0
1409,1409,PERFORM2019:BUS:1409,RISER161224,115,B,66,1,1,gross_load,14.4,0,0,0,1.0030211,90.413663,0.9,1.1,0,0,0
1410,1410,PERFORM2019:BUS:1410,RISER161225,115,B,66,1,1,gross_load,14.4,0,0,0,1.003158,90.347218,0.9,1.1,0,0,0
1411,1411,PERFORM2019:BUS:1411,TAP161258,115,F,70,1,1,gross_load,10.27,0,0,0,1.0122969,80.516497,0.9,1.1,0,0,0
1412,1412,PERFORM2019:BUS:1412,TAP161259,115,F,70,1,1,gross_load,10.27,0,0,0,1.012302,80.515387,0.9,1.1,0,0,0
1413,1413,PERFORM2019:BUS:1413,FIVE MILE,345,A,65,2,2,boundary_injection_landing,0,0,0,0,1.0315,98.082254,0.9,1.1,0,1,0
1414,1414,PERFORM2019:BUS:1414,UNKNOWN161765,115,C,67,1,1,gross_load,4.18,0,0,0,1.0111419,97.830096,0.9,1.1,0,0,0
1415,1415,PERFORM2019:BUS:1415,TAP161766,115,C,67,1,1,gross_load,8.36,0,0,0,1.00727,92.76172,0.9,1.1,0,0,0
1416,1416,PERFORM2019:BUS:1416,TAP161767,115,A,65,1,1,gross_load,7.58,0,0,0,1.0198064,94.419235,0.9,1.1,0,0,0
1417,1417,PERFORM2019:BUS:1417,TAP161770,115,A,65,1,1,gross_load,7.58,0,0,0,0.9936595,90.164018,0.9,1.1,0,0,0
1418,1418,PERFORM2019:BUS:1418,TAP162100,115,F,70,1,1,gross_load,10.27,0,0,0,1.0148017,82.506197,0.9,1.1,0,0,0
1419,1419,PERFORM2019:BUS:1419,TAP162546,69,G,71,1,1,gross_load,12.39,0,0,0,1.0079787,76.242003,0.9,1.1,0,0,0
1420,1420,PERFORM2019:BUS:1420,UNKNOWN162548,115,F,70,1,1,gross_load,3.42,0,0,0,1.0147868,82.502671,0.9,1.1,0,0,0
1421,1421,PERFORM2019:BUS:1421,UNKNOWN162549,115,B,66,1,1,gross_load,7.2,0,0,0,1.0026767,91.120782,0.9,1.1,0,0,0
1422,1422,PERFORM2019:BUS:1422,TAP162550,115,B,66,1,1,gross_load,21.6,0,0,0,1.0026803,91.121602,0.9,1.1,0,0,0
