source_branch_row,device_key,source_from_bus,source_to_bus,raw_circuit_id,source_device_role,canonical_status,raw_status,raw_converted_branch_row,identity_confidence,individual_circuit_identity_resolved,raw_identity_candidates,raw_canonical_parameters_match,raw_parameter_max_abs_difference,source_r_pu,source_x_pu,source_b_pu,source_rate_a_mva,source_rate_b_mva,source_rate_c_mva,source_tap,source_shift_deg,raw_transformer_control_mode,raw_regulated_bus,overhead_thermal_eligible
2100,PERFORM2019:AC:1189:1557:1,1189,1557,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1993,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1189:1557:1,1,0,0.00077,0.00319,0.00053,167,556,210,0,0,0,0,0
2101,PERFORM2019:AC:1190:1191:1,1190,1191,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1994,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1190:1191:1,1,0,0.00132,0.00546,0.0009,167,556,210,0,0,0,0,0
2102,PERFORM2019:AC:1190:1414:1,1190,1414,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1995,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1190:1414:1,1,0,0.00351,0.01453,0.00241,167,556,210,0,0,0,0,0
2103,PERFORM2019:AC:1191:1192:1,1191,1192,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1996,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1191:1192:1,1,0,0.00056,0.00233,0.00039,167,556,210,0,0,0,0,0
2104,PERFORM2019:AC:1195:1215:1,1195,1215,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1997,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1195:1215:1,1,0,0.00268,0.01109,0.00184,167,556,210,0,0,0,0,0
2105,PERFORM2019:AC:1196:1197:1,1196,1197,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1998,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1196:1197:1,1,0,0.00235,0.0097,0.00161,167,556,210,0,0,0,0,0
2106,PERFORM2019:AC:1197:1198:1,1197,1198,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1999,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1197:1198:1,1,0,0.00471,0.0195,0.00323,167,556,210,0,0,0,0,0
2107,PERFORM2019:AC:1198:1199:1,1198,1199,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2000,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1198:1199:1,1,0,0.00376,0.01554,0.00257,167,556,210,0,0,0,0,0
2108,PERFORM2019:AC:1200:1201:1,1200,1201,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2001,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1200:1201:1,1,0,0.0037,0.0153,0.00253,167,556,210,0,0,0,0,0
2109,PERFORM2019:AC:1201:1546:1,1201,1546,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2002,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1201:1546:1,1,0,0.00398,0.01644,0.00272,167,556,210,0,0,0,0,0
2110,PERFORM2019:AC:1202:1546:1,1202,1546,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2003,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1202:1546:1,1,0,0.00409,0.01691,0.0028,167,556,210,0,0,0,0,0
2111,PERFORM2019:AC:1204:1455:1,1204,1455,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2004,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1204:1455:1,1,0,0.10229,0.23254,0.00455,96,250,123,0,0,0,0,0
2112,PERFORM2019:AC:1206:1207:1,1206,1207,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2005,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1206:1207:1,1,0,0.01083,0.0448,0.00742,167,556,210,0,0,0,0,0
2113,PERFORM2019:AC:1206:1211:1,1206,1211,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2006,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1206:1211:1,1,0,0.01153,0.04767,0.00789,167,556,210,0,0,0,0,0
2114,PERFORM2019:AC:1210:1224:1,1210,1224,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2007,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1210:1224:1,1,0,0.01499,0.03407,0.00067,96,250,123,0,0,0,0,0
2115,PERFORM2019:AC:1210:1544:1,1210,1544,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2008,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1210:1544:1,1,0,0.0384,0.0873,0.00171,96,250,123,0,0,0,0,0
2116,PERFORM2019:AC:1211:1212:1,1211,1212,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2009,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1211:1212:1,1,0,1e-05,6e-05,1e-05,167,556,210,0,0,0,0,0
2117,PERFORM2019:AC:1213:1214:1,1213,1214,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2010,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1213:1214:1,1,0,0.00031,0.00127,0.00021,167,556,210,0,0,0,0,0
2118,PERFORM2019:AC:1216:1546:1,1216,1546,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2011,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1216:1546:1,1,0,0.008,0.03306,0.00548,167,556,210,0,0,0,0,0
2119,PERFORM2019:AC:1217:1546:1,1217,1546,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2012,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1217:1546:1,1,0,0.00792,0.03277,0.00543,167,556,210,0,0,0,0,0
2120,PERFORM2019:AC:1218:1465:1,1218,1465,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2013,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1218:1465:1,1,0,0,2e-05,0,167,556,210,0,0,0,0,0
2121,PERFORM2019:AC:1218:1466:1,1218,1466,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2014,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1218:1466:1,1,0,0,2e-05,0,167,556,210,0,0,0,0,0
2122,PERFORM2019:AC:1219:1558:1,1558,1219,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2015,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1219:1558:1,1,0,0.00515,0.04135,0.15778,453,936,579,0,0,0,0,0
2123,PERFORM2019:AC:1219:1560:1,1560,1219,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2016,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1219:1560:1,1,0,0.00309,0.02487,0.09487,453,936,579,0,0,0,0,0
2124,PERFORM2019:AC:1220:1221:1,1220,1221,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2017,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1220:1221:1,1,0,0.00166,0.01332,0.0508,500,936,625,0,0,0,0,0
2125,PERFORM2019:AC:1220:1230:1,1220,1230,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2018,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1220:1230:1,1,0,0.0136,0.10931,0.41705,575,936,715,0,0,0,0,0
2126,PERFORM2019:AC:1220:1230:2,1220,1230,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,2019,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1220:1230:2,1,0,0.01361,0.10934,0.41718,575,936,715,0,0,0,0,0
2127,PERFORM2019:AC:1220:1232:1,1220,1232,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2020,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:1220:1232:1;PERFORM2019:AC:1220:1232:2,1,0,0.00815,0.0655,0.2499,453,936,579,0,0,0,0,0
2128,PERFORM2019:AC:1220:1232:2,1220,1232,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,2021,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:1220:1232:1;PERFORM2019:AC:1220:1232:2,1,0,0.00815,0.0655,0.2499,453,936,579,0,0,0,0,0
2129,PERFORM2019:AC:1221:1232:1,1221,1232,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2022,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:1221:1232:1;PERFORM2019:AC:1221:1232:2,1,0,0.00653,0.05246,0.20015,453,936,579,0,0,0,0,0
2130,PERFORM2019:AC:1221:1232:2,1221,1232,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,2023,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:1221:1232:1;PERFORM2019:AC:1221:1232:2,1,0,0.00653,0.05246,0.20015,453,936,579,0,0,0,0,0
2131,PERFORM2019:AC:1222:1228:1,1228,1222,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2024,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1222:1228:1,1,0,0.00141,0.02147,0.55498,1216,2454,1804,0,0,0,0,0
2132,PERFORM2019:XFMR:1222:1543:1,1222,1543,1,two_winding_transformer,1,1,2335,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1222:1543:1,1,0,0.0006,0.0524,0,417,518,599,1,0,0,0,0
2133,PERFORM2019:AC:1222:1567:1,1567,1222,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2025,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1222:1567:1,1,0,0.00425,0.06486,1.67665,1216,2454,1804,0,0,0,0,0
2134,PERFORM2019:XFMR:1223:1544:1,1223,1544,1,two_winding_transformer,1,1,2336,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1223:1544:1,1,0,0.0032,0.1644,0,125,145,170,1,0,0,0,0
2135,PERFORM2019:AC:1225:1516:1,1225,1516,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2026,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1225:1516:1,1,0,0.02,0.08,0.013,167,556,210,0,0,0,0,0
2136,PERFORM2019:AC:1227:1228:1,1228,1227,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2027,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1227:1228:1,1,0,0.00119,0.01821,0.47073,1216,2454,1804,0,0,0,0,0
2137,PERFORM2019:AC:1228:1233:1,1228,1233,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2028,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1228:1233:1,1,0,0.00232,0.03545,0.91639,1216,2454,1804,0,0,0,0,0
2138,PERFORM2019:AC:1228:1245:1,1245,1228,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2029,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1228:1245:1,1,0,0.00207,0.03158,0.81624,1216,2454,1804,0,0,0,0,0
2139,PERFORM2019:XFMR:1228:1545:1,1228,1545,1,two_winding_transformer,1,1,2337,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1228:1545:1,1,0,0.0006,0.0524,0,417,518,599,1,0,0,0,0
2140,PERFORM2019:XFMR:1230:1546:1,1230,1546,1,two_winding_transformer,1,1,2338,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1230:1546:1,1,0,0.0004,0.04,0,500,500,500,1,0,0,0,0
2141,PERFORM2019:AC:1230:1547:1,1230,1547,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2030,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1230:1547:1,1,0,0.00143,0.01153,0.044,853,936,853,0,0,0,0,0
2142,PERFORM2019:AC:1230:1547:2,1230,1547,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,2031,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1230:1547:2,1,0,0.00143,0.0115,0.04389,853,936,853,0,0,0,0,0
2143,PERFORM2019:AC:1231:1263:1,1263,1231,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2032,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1231:1263:1,1,0,0.00039,0.01191,5.78152,5115,5115,5300,0,0,0,0,0
2144,PERFORM2019:XFMR:1231:1547:1,1231,1547,1,two_winding_transformer,1,1,2339,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:XFMR:1231:1547:1;PERFORM2019:XFMR:1231:1547:2,1,0,0.00018,0.01653,0,936,1197,1383,1,0,0,0,0
2145,PERFORM2019:XFMR:1231:1547:2,1231,1547,2,two_winding_transformer,1,1,2340,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:XFMR:1231:1547:1;PERFORM2019:XFMR:1231:1547:2,1,0,0.00018,0.01653,0,936,1197,1383,1,0,0,0,0
2146,PERFORM2019:XFMR:1232:1548:1,1232,1548,1,two_winding_transformer,0,0,2341,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1232:1548:1,1,0,0.00149,0.0623,0,600,600,600,1,0,0,0,0
2147,PERFORM2019:AC:1232:1549:1,1232,1549,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2033,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1232:1549:1,1,0,8e-05,0.00065,0.00247,453,936,579,0,0,0,0,0
2148,PERFORM2019:AC:1232:1549:2,1232,1549,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,2034,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1232:1549:2,1,0,0.0001,0.00081,0.00308,453,936,579,0,0,0,0,0
2149,PERFORM2019:AC:1232:1549:3,1232,1549,3,ac_branch_unresolved_line_cable_or_equivalent,1,1,2035,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1232:1549:3,1,0,8e-05,0.00068,0.00259,453,936,579,0,0,0,0,0
2150,PERFORM2019:AC:1233:1237:1,1233,1237,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2036,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1233:1237:1,1,0,0.00187,0.02855,0.73789,1216,2454,1804,0,0,0,0,0
2151,PERFORM2019:AC:1233:1237:2,1233,1237,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,2037,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1233:1237:2,1,0,0.00187,0.02855,0.73813,1216,2454,1804,0,0,0,0,0
2152,PERFORM2019:AC:1233:1242:1,1233,1242,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2038,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1233:1242:1,1,0,0.00252,0.03849,0.99509,1216,2454,1804,0,0,0,0,0
2153,PERFORM2019:XFMR:1233:1549:1,1233,1549,1,two_winding_transformer,1,1,2342,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1233:1549:1,1,0,0.00044,0.02341,0,800,541,1200,1,0,0,0,0
2154,PERFORM2019:AC:1233:1567:1,1233,1567,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2039,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1233:1567:1,1,0,5e-05,0.00073,0.01892,1216,2454,1804,0,0,0,0,0
2155,PERFORM2019:AC:1234:1235:1,1234,1235,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2040,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1234:1235:1,1,0,0.00057,0.00876,0.22652,1216,2454,1804,0,0,0,0,0
2156,PERFORM2019:AC:1234:1235:2,1234,1235,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,2041,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1234:1235:2,1,0,0.00058,0.00877,0.22682,1216,2454,1804,0,0,0,0,0
2157,PERFORM2019:AC:1234:1237:1,1234,1237,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2042,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1234:1237:1,1,0,0.00238,0.03627,0.93764,1216,2454,1804,0,0,0,0,0
2158,PERFORM2019:AC:1234:1237:2,1234,1237,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,2043,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1234:1237:2,1,0,0.00238,0.03626,0.93745,1216,2454,1804,0,0,0,0,0
2159,PERFORM2019:XFMR:1234:1550:1,1234,1550,1,two_winding_transformer,1,1,2343,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1234:1550:1,1,0,0.0006,0.0524,0,417,518,599,1,0,0,0,0
2160,PERFORM2019:AC:1235:1249:1,1235,1249,1,ac_branch_unresolved_line_cable_or_equivalent,0,0,2044,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1235:1249:1,1,0,0.00223,0.03401,0.87921,1216,2454,1804,0,0,0,0,0
2161,PERFORM2019:AC:1235:1249:2,1235,1249,2,ac_branch_unresolved_line_cable_or_equivalent,0,0,2045,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1235:1249:2,1,0,0.00167,0.02556,0.66062,1216,2454,1804,0,0,0,0,0
2162,PERFORM2019:AC:1235:1299:1,1235,1299,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2046,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:1235:1299:1;PERFORM2019:AC:1235:1299:2,1,0,0.00144,0.02192,0.56674,1216,2454,1804,0,0,0,0,0
2163,PERFORM2019:AC:1235:1299:2,1235,1299,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,2047,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:1235:1299:1;PERFORM2019:AC:1235:1299:2,1,0,0.00144,0.02192,0.56674,1216,2454,1804,0,0,0,0,0
2164,PERFORM2019:AC:1235:1313:1,1235,1313,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2048,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1235:1313:1,1,0,0.00265,0.04045,1.04557,1216,2454,1804,0,0,0,0,0
2165,PERFORM2019:XFMR:1235:1551:1,1235,1551,1,two_winding_transformer,1,1,2344,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1235:1551:1,1,0,0.0006,0.0524,0,600,600,600,1,0,0,0,0
2166,PERFORM2019:AC:1236:1238:1,1236,1238,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2049,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1236:1238:1,1,0,0.00046,0.00702,0.18146,1216,2454,1804,0,0,0,0,0
2167,PERFORM2019:AC:1236:1238:2,1236,1238,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,2050,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1236:1238:2,1,0,0.00046,0.00702,0.18145,1216,2454,1804,0,0,0,0,0
2168,PERFORM2019:XFMR:1236:1552:1,1236,1552,1,two_winding_transformer,1,1,2345,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1236:1552:1,1,0,0.0006,0.0524,0,417,518,599,1,0,0,0,0
2169,PERFORM2019:AC:1237:1238:1,1237,1238,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2051,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1237:1238:1,1,0,0.0006,0.0091,0.23531,1216,2454,1804,0,0,0,0,0
2170,PERFORM2019:AC:1237:1240:1,1237,1240,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2052,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1237:1240:1,1,0,0.00087,0.0133,0.34373,1216,2454,1804,0,0,0,0,0
2171,PERFORM2019:AC:1237:1241:1,1237,1241,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2053,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1237:1241:1,1,0,0.00093,0.01421,0.36725,2454,2454,2454,0,0,0,0,0
2172,PERFORM2019:XFMR:1237:1553:1,1237,1553,1,two_winding_transformer,1,1,2346,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1237:1553:1,1,0,0.0006,0.0524,0,500,518,599,1,0,0,0,0
2173,PERFORM2019:AC:1238:1239:1,1238,1239,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2054,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1238:1239:1,1,0,0.00027,0.00415,0.10729,1216,2454,1804,0,0,0,0,0
2174,PERFORM2019:AC:1238:1239:2,1238,1239,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,2055,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1238:1239:2,1,0,0.00027,0.00413,0.10676,1216,2454,1804,0,0,0,0,0
2175,PERFORM2019:AC:1238:1567:1,1567,1238,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2056,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1238:1567:1,1,0,0.00239,0.03647,0.94285,1216,2454,1804,0,0,0,0,0
2176,PERFORM2019:AC:1239:1240:1,1239,1240,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2057,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1239:1240:1,1,0,2e-05,0.00024,0.00609,1216,2454,1804,0,0,0,0,0
2177,PERFORM2019:AC:1239:1241:1,1239,1241,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2058,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1239:1241:1,1,0,0.0001,0.00152,0.03921,2454,2454,2454,0,0,0,0,0
2178,PERFORM2019:AC:1239:1242:1,1239,1242,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2059,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1239:1242:1,1,0,3e-05,0.00052,0.01351,1216,2454,1804,0,0,0,0,0
2179,PERFORM2019:XFMR:1239:1554:1,1239,1554,1,two_winding_transformer,1,1,2347,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1239:1554:1,1,0,0.0006,0.0524,0,417,518,599,1,0,0,0,0
2180,PERFORM2019:AC:1240:1242:1,1240,1242,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2060,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1240:1242:1,1,0,3e-05,0.00043,0.01117,1216,2454,1804,0,0,0,0,0
2181,PERFORM2019:XFMR:1240:1555:1,1240,1555,1,two_winding_transformer,1,1,2348,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1240:1555:1,1,0,0.0006,0.0524,0,417,518,599,1,0,0,0,0
2182,PERFORM2019:XFMR:1241:1556:1,1241,1556,1,two_winding_transformer,1,1,2349,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1241:1556:1,1,0,0.0006,0.0524,0,417,518,599,1,0,0,0,0
2183,PERFORM2019:XFMR:1242:1557:1,1242,1557,1,two_winding_transformer,1,1,2350,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1242:1557:1,1,0,0.0006,0.0524,0,417,518,599,1,0,0,0,0
2184,PERFORM2019:AC:1244:1245:1,1245,1244,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2061,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1244:1245:1,1,0,0.00156,0.02387,0.61695,1216,2454,1804,0,0,0,0,0
2185,PERFORM2019:XFMR:1244:1558:1,1244,1558,1,two_winding_transformer,1,1,2351,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1244:1558:1,1,0,0.00044,0.02341,0,448,541,612,1,0,0,0,0
2186,PERFORM2019:XFMR:1245:1559:1,1245,1559,1,two_winding_transformer,1,1,2352,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1245:1559:1,1,0,0.0006,0.0524,0,417,518,599,1,0,0,0,0
2187,PERFORM2019:XFMR:1245:1560:1,1245,1560,1,two_winding_transformer,1,1,2353,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1245:1560:1,1,0,0.00044,0.02341,0,448,541,612,1,0,0,0,0
2188,PERFORM2019:AC:1246:1321:1,1321,1246,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2062,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1246:1321:1,1,0,0.00826,0.06642,0.2534,453,936,579,0,0,0,0,0
2189,PERFORM2019:AC:1246:1321:2,1321,1246,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,2063,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1246:1321:2,1,0,0.00824,0.06626,0.25281,453,936,579,0,0,0,0,0
2190,PERFORM2019:XFMR:1246:1561:1,1246,1561,1,two_winding_transformer,1,1,2354,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1246:1561:1,1,0,0.00149,0.0623,0,326,369,423,1,0,0,0,0
2191,PERFORM2019:AC:1246:1564:1,1246,1564,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2064,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1246:1564:1,1,0,0.00232,0.01864,0.07111,453,936,579,0,0,0,0,0
2192,PERFORM2019:XFMR:1247:1562:1,1247,1562,1,two_winding_transformer,1,1,2355,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1247:1562:1,1,0,0.00149,0.0623,0,326,369,423,1,0,0,0,0
2193,PERFORM2019:AC:1247:1564:1,1564,1247,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2065,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1247:1564:1,1,0,0.00504,0.0405,0.15454,453,936,579,0,0,0,0,0
2194,PERFORM2019:AC:1248:1413:1,1248,1413,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2066,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1248:1413:1,1,0,0.00157,0.02403,0.62108,1216,2454,1804,0,0,0,0,0
2195,PERFORM2019:XFMR:1248:1563:1,1248,1563,1,two_winding_transformer,1,1,2356,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1248:1563:1,1,0,0.0006,0.0524,0,417,518,599,1,0,0,0,0
2196,PERFORM2019:XFMR:1248:1564:1,1248,1564,1,two_winding_transformer,1,1,2357,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:1248:1564:1,1,0,0.00044,0.02341,0,448,541,612,1,0,0,0,0
2197,PERFORM2019:AC:1249:1299:1,1249,1299,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,2067,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:1249:1299:1,1,0,0.00048,0.0073,0.18873,1216,2454,1804,0,0,0,0,0
