source_bus,source_bus_name,generator_id,source_zone,pg_mw,qg_mvar,qmin_mvar,qmax_mvar,pmin_mw,pmax_mw,voltage_target_pu,raw_ireg,regulated_bus,regulated_bus_name,regulated_zone,remote_regulation,regulated_bus_found,status,converted_status,snapshot_effective_status,raw_converted_status_mismatch,mapped_to_nyiso_zone,converted_gen_index,converted_genfuel,device_class,native_generator,reactive_only_QS,fixed_import_or_boundary_equivalent,synchronous_condenser,storage_or_pumping,offline,positive_active_capability,fixed_negative_active,originated_from_shunt_as_generator_conversion,control_group_id,classification_rule,classification_confidence,source_format,source_file
1230,MOSES,5,E,34.341,-11.206,-31.4,39.9,1,57,1.02,0,1230,MOSES,E,0,1,1,1,1,0,1,518,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_1230,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1230,MOSES,6,E,34.341,-11.206,-31.4,39.9,1,57,1.02,0,1230,MOSES,E,0,1,1,1,1,0,1,519,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_1230,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1230,MOSES,7,E,34.341,-11.206,-31.4,39.9,1,57,1.02,0,1230,MOSES,E,0,1,1,1,1,0,1,520,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_1230,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1230,MOSES,8,E,34.341,-11.206,-31.4,39.9,1,57,1.02,0,1230,MOSES,E,0,1,1,1,1,0,1,521,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_1230,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1230,MOSES,9,E,55.873,-11.206,-31.4,39.9,1,57,1.02,0,1230,MOSES,E,0,1,1,1,1,0,1,522,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_1230,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1231,MASSENA,x,E,750,57.636,-9900,9900,700,1200,1.03,0,1231,MASSENA,E,0,1,1,1,1,0,1,530,import,fixed_import_or_boundary_equivalent,0,0,1,0,0,0,1,0,0,E_REG_BUS_1231,converted import/reference fuel or fixed negative P,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1236,OSWEGO,1,C,0,0,-496,631.3,150,901.8,1.02,0,1236,OSWEGO,C,0,1,0,0,0,0,1,531,dfo,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1236,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1236,OSWEGO,2,C,0,0,-496,631.3,150,901.8,1.02,0,1236,OSWEGO,C,0,1,0,0,0,0,1,532,dfo,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1236,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1240,NINE MILE,1,C,637.733,-52.963,-353,449.3,481,641.8,1.02,0,1240,NINE MILE,C,0,1,1,1,1,0,1,533,nuclear,native_generator,1,0,0,0,0,0,1,0,0,C_REG_BUS_1240,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1240,NINE MILE,2,C,1251.32,-52.963,-692.6,881.5,944,1259.3,1.02,0,1240,NINE MILE,C,0,1,1,1,1,0,1,534,nuclear,native_generator,1,0,0,0,0,0,1,0,0,C_REG_BUS_1240,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1249,SOMERSET,1,A,0,0,-360.3,458.6,150,655.1,1.02,0,1249,SOMERSET,A,0,1,0,0,0,0,1,535,coal,offline,0,0,0,0,0,1,0,0,0,A_REG_BUS_1249,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1250,CANANDAIGUA,1,C,86.946,-33.534,-48.1,61.3,0,87.5,1.02,0,1250,CANANDAIGUA,C,0,1,1,1,1,0,1,536,wind,native_generator,1,0,0,0,0,0,1,0,0,C_REG_BUS_1250,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1263,MARCY,RF,E,-0.336,-721.356,-9900,9900,-1,1,1,0,1263,MARCY,E,0,1,1,1,1,0,1,537,reference,fixed_import_or_boundary_equivalent,0,0,1,0,0,0,1,0,0,E_REG_BUS_1263,converted import/reference fuel or fixed negative P,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,1,C,0,0,-0.4,0.6,0.6,0.8,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,538,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,10,C,0,0,-0.4,0.6,0.6,0.8,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,547,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,11,C,0,0,-0.4,0.6,0.6,0.8,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,548,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,12,C,0,0,-0.4,0.6,0.6,0.8,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,549,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,13,C,0,0,-0.4,0.6,0.6,0.8,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,550,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,14,C,0,0,-0.4,0.6,0.6,0.8,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,551,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,15,C,0,0,-0.9,1.1,0.8,1.6,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,552,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,16,C,0,0,-0.9,1.1,0.8,1.6,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,553,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,17,C,0,0,-0.9,1.1,0.8,1.6,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,554,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,18,C,0,0,-0.9,1.1,0.8,1.6,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,555,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,2,C,0,0,-0.4,0.6,0.6,0.8,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,539,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,3,C,0,0,-0.4,0.6,0.6,0.8,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,540,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,4,C,0,0,-0.4,0.6,0.6,0.8,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,541,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,5,C,0,0,-0.4,0.6,0.6,0.8,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,542,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,6,C,0,0,-0.4,0.6,0.6,0.8,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,543,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,7,C,0,0,-0.4,0.6,0.6,0.8,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,544,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,8,C,0,0,-0.4,0.6,0.6,0.8,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,545,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1273,TAP145043,9,C,0,0,-0.4,0.6,0.6,0.8,1.02,0,1273,TAP145043,C,0,1,0,0,0,0,1,546,other,offline,0,0,0,0,0,1,0,0,0,C_REG_BUS_1273,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1287,TAP145219,1,E,79.394,-12.988,-43.9,55.9,0,79.9,1.02,0,1287,TAP145219,E,0,1,1,1,1,0,1,556,wind,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_1287,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1296,HIGH SHELDON,2,A,111.29,-24.615,-61.6,78.4,0,112,1.02,0,1296,HIGH SHELDON,A,0,1,1,1,1,0,1,558,wind,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1296,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1313,NIAGARA,x,A,200,-37.262,-9900,9900,200,200,1.02,0,1313,NIAGARA,A,0,1,1,1,1,0,1,559,import,fixed_import_or_boundary_equivalent,0,0,1,0,0,0,1,0,0,A_REG_BUS_1313,converted import/reference fuel or fixed negative P,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1320,S. RIPLEY,X,A,8,-1.985,-20,20,8,10,1.0269,0,1320,S. RIPLEY,A,0,1,1,0,0,1,1,560,import,fixed_import_or_boundary_equivalent,0,0,1,0,0,0,1,0,0,A_REG_BUS_1320,converted import/reference fuel or fixed negative P,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1321,DUNKIRK,1,A,0,0,-52.8,67.2,35,96,1.02,0,1321,DUNKIRK,A,0,1,0,0,0,0,1,561,coal,offline,0,0,0,0,0,1,0,0,0,A_REG_BUS_1321,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1321,DUNKIRK,2,A,0,0,-52.8,67.2,35,96,1.02,0,1321,DUNKIRK,A,0,1,0,0,0,0,1,562,coal,offline,0,0,0,0,0,1,0,0,0,A_REG_BUS_1321,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1321,DUNKIRK,3,A,0,0,-119.7,152.3,85,217.6,1.02,0,1321,DUNKIRK,A,0,1,0,0,0,0,1,563,coal,offline,0,0,0,0,0,1,0,0,0,A_REG_BUS_1321,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1321,DUNKIRK,4,A,0,0,-119.7,152.3,85,217.6,1.02,0,1321,DUNKIRK,A,0,1,0,0,0,0,1,564,coal,offline,0,0,0,0,0,1,0,0,0,A_REG_BUS_1321,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1324,UNKNOWN146~1,1,A,79.294,-10.967,-43.9,55.9,7.1,79.8,1.02,0,1324,UNKNOWN146~1,A,0,1,1,1,1,0,1,565,wind,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1324,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1330,TAP155786,C1,A,90.026,-18.265,-63.42,67.95,63,90.6,1.02,0,1330,TAP155786,A,0,1,1,1,1,0,1,566,ng,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1330,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1413,FIVE MILE,X,A,8.169,-2.26,-20,20,8,9,1.0315,0,1413,FIVE MILE,A,0,1,1,0,0,1,1,567,import,fixed_import_or_boundary_equivalent,0,0,1,0,0,0,1,0,0,A_REG_BUS_1413,converted import/reference fuel or fixed negative P,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1427,DEADEND166~3,1,A,21.054,-9.758,-82.7,105.2,1,150.3,1.02,0,1427,DEADEND166~3,A,0,1,1,1,1,0,1,568,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1427,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1427,DEADEND166~3,10,A,116.577,-9.758,-106.4,135.5,1,193.5,1.02,0,1427,DEADEND166~3,A,0,1,1,1,1,0,1,577,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1427,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1427,DEADEND166~3,11,A,116.577,-9.758,-106.4,135.5,1,193.5,1.02,0,1427,DEADEND166~3,A,0,1,1,1,1,0,1,578,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1427,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1427,DEADEND166~3,12,A,18.679,-9.758,-106.4,135.5,1,193.5,1.02,0,1427,DEADEND166~3,A,0,1,1,1,1,0,1,579,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1427,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1427,DEADEND166~3,13,A,116.577,-9.758,-106.4,135.5,1,193.5,1.02,0,1427,DEADEND166~3,A,0,1,1,1,1,0,1,580,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1427,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1427,DEADEND166~3,2,A,90.551,-9.758,-82.7,105.2,1,150.3,1.02,0,1427,DEADEND166~3,A,0,1,1,1,1,0,1,569,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1427,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1427,DEADEND166~3,3,A,116.577,-9.758,-106.4,135.5,1,193.5,1.02,0,1427,DEADEND166~3,A,0,1,1,1,1,0,1,570,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1427,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1427,DEADEND166~3,4,A,116.577,-9.758,-106.4,135.5,1,193.5,1.02,0,1427,DEADEND166~3,A,0,1,1,1,1,0,1,571,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1427,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1427,DEADEND166~3,5,A,116.577,-9.758,-106.4,135.5,1,193.5,1.02,0,1427,DEADEND166~3,A,0,1,1,1,1,0,1,572,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1427,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1427,DEADEND166~3,6,A,116.577,-9.758,-106.4,135.5,1,193.5,1.02,0,1427,DEADEND166~3,A,0,1,1,1,1,0,1,573,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1427,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1427,DEADEND166~3,7,A,116.577,-9.758,-106.4,135.5,1,193.5,1.02,0,1427,DEADEND166~3,A,0,1,1,1,1,0,1,574,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1427,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1427,DEADEND166~3,8,A,116.577,-9.758,-106.4,135.5,1,193.5,1.02,0,1427,DEADEND166~3,A,0,1,1,1,1,0,1,575,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1427,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1427,DEADEND166~3,9,A,189.673,-9.758,-106.4,135.5,1,193.5,1.02,0,1427,DEADEND166~3,A,0,1,1,1,1,0,1,576,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1427,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1428,DEADEND166~4,1,A,12.049,-2.043,-11,14,1,20,1.02,0,1428,DEADEND166~4,A,0,1,1,1,1,0,1,581,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1428,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1428,DEADEND166~4,10,A,12.049,-2.043,-11,14,1,20,1.02,0,1428,DEADEND166~4,A,0,1,1,1,1,0,1,590,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1428,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1428,DEADEND166~4,11,A,12.049,-2.043,-11,14,1,20,1.02,0,1428,DEADEND166~4,A,0,1,1,1,1,0,1,591,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1428,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1428,DEADEND166~4,12,A,12.049,-2.043,-11,14,1,20,1.02,0,1428,DEADEND166~4,A,0,1,1,1,1,0,1,592,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1428,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1428,DEADEND166~4,2,A,12.049,-2.043,-11,14,1,20,1.02,0,1428,DEADEND166~4,A,0,1,1,1,1,0,1,582,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1428,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1428,DEADEND166~4,3,A,12.049,-2.043,-11,14,1,20,1.02,0,1428,DEADEND166~4,A,0,1,1,1,1,0,1,583,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1428,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1428,DEADEND166~4,4,A,12.049,-2.043,-11,14,1,20,1.02,0,1428,DEADEND166~4,A,0,1,1,1,1,0,1,584,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1428,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1428,DEADEND166~4,5,A,12.049,-2.043,-11,14,1,20,1.02,0,1428,DEADEND166~4,A,0,1,1,1,1,0,1,585,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1428,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1428,DEADEND166~4,6,A,12.049,-2.043,-11,14,1,20,1.02,0,1428,DEADEND166~4,A,0,1,1,1,1,0,1,586,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1428,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1428,DEADEND166~4,7,A,12.049,-2.043,-11,14,1,20,1.02,0,1428,DEADEND166~4,A,0,1,1,1,1,0,1,587,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1428,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
1428,DEADEND166~4,8,A,12.049,-2.043,-11,14,1,20,1.02,0,1428,DEADEND166~4,A,0,1,1,1,1,0,1,588,hydro,native_generator,1,0,0,0,0,0,1,0,0,A_REG_BUS_1428,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
