hour_index,timestamp,max_internal_branch_error_mw,max_interface_error_mw,max_angle_error_deg,max_native_solved_pg_error_mw,max_nodal_residual_mw,passed
4308,2019-06-29T11:00:00,6.366462912410498e-12,5.6274984672199935e-12,1.2789769243681803e-13,1.5916157281026244e-12,5.4356519285647664e-12,True
4309,2019-06-29T12:00:00,6.650680006714538e-12,5.343281372915953e-12,1.1368683772161603e-13,4.547473508864641e-13,6.558309451065725e-12,True
4310,2019-06-29T13:00:00,6.110667527536862e-12,5.5706550483591855e-12,1.4921397450962104e-13,1.8189894035458565e-12,6.913580818945775e-12,True
4311,2019-06-29T14:00:00,5.144329406903125e-12,5.002220859751105e-12,2.2026824808563106e-13,4.320099833421409e-12,6.366462912410498e-12,True
4312,2019-06-29T15:00:00,3.865352482534945e-12,4.263256414560601e-12,1.1368683772161603e-13,4.547473508864641e-13,6.252776074688882e-12,True
4313,2019-06-29T16:00:00,4.476419235288631e-12,6.110667527536862e-12,1.4921397450962104e-13,1.5916157281026244e-12,3.211653165635653e-12,True
4314,2019-06-29T17:00:00,6.110667527536862e-12,6.87805368215777e-12,1.9895196601282805e-13,2.5011104298755527e-12,8.498091119690798e-12,True
4315,2019-06-29T18:00:00,7.048583938740194e-12,8.981260180007666e-12,2.4158453015843406e-13,5.9117155615240335e-12,9.521272659185342e-12,True
4316,2019-06-29T19:00:00,4.860112312599085e-12,7.275957614183426e-12,2.4868995751603507e-13,8.86757334228605e-12,5.002220859751105e-12,True
4317,2019-06-29T20:00:00,4.973799150320701e-12,6.480149750132114e-12,2.5579538487363607e-13,6.252776074688882e-12,3.183231456205249e-12,True
4318,2019-06-29T21:00:00,5.314859663485549e-12,6.707523425575346e-12,2.4868995751603507e-13,4.433786671143025e-12,4.590106073010247e-12,True
4319,2019-06-29T22:00:00,6.423306331271306e-12,8.355982572538778e-12,1.9895196601282805e-13,2.1600499167107046e-12,5.10880227011512e-12,True
4320,2019-06-29T23:00:00,4.092726157978177e-12,5.229594535194337e-12,1.5631940186722204e-13,2.9558577807620168e-12,7.979394922585925e-12,True
4321,2019-06-30T00:00:00,5.9685589803848416e-12,8.753886504564434e-12,2.2737367544323206e-13,5.9117155615240335e-12,9.620748642191757e-12,True
4322,2019-06-30T01:00:00,6.536993168992922e-12,8.753886504564434e-12,2.5579538487363607e-13,5.002220859751105e-12,9.464429240324534e-12,True
4323,2019-06-30T02:00:00,7.503331289626658e-12,8.86757334228605e-12,3.126388037344441e-13,1.000444171950221e-11,8.341771717823576e-12,True
4324,2019-06-30T03:00:00,7.105427357601002e-12,1.1141310096718371e-11,3.126388037344441e-13,6.30961949354969e-12,5.9259264162392356e-12,True
4325,2019-06-30T04:00:00,5.002220859751105e-12,7.617018127348274e-12,1.9895196601282805e-13,5.229594535194337e-12,7.432277016050648e-12,True
4326,2019-06-30T05:00:00,6.934897101018578e-12,6.821210263296962e-12,2.8421709430404007e-13,8.185452315956354e-12,1.1382894626876805e-11,True
4327,2019-06-30T06:00:00,6.650680006714538e-12,6.366462912410498e-12,2.4158453015843406e-13,5.5706550483591855e-12,5.7838178690872155e-12,True
4328,2019-06-30T07:00:00,7.73070496506989e-12,5.6843418860808015e-12,2.2737367544323206e-13,5.6843418860808015e-12,9.706013770482969e-12,True
4329,2019-06-30T08:00:00,6.59383658785373e-12,9.094947017729282e-12,3.552713678800501e-13,1.0686562745831907e-11,1.1993961379630491e-11,True
4330,2019-06-30T09:00:00,5.9685589803848416e-12,6.991740519879386e-12,2.7000623958883807e-13,8.185452315956354e-12,7.780442956573097e-12,True
4331,2019-06-30T10:00:00,5.5706550483591855e-12,7.503331289626658e-12,2.1316282072803006e-13,2.7284841053187847e-12,7.425171588693047e-12,True
4332,2019-06-30T11:00:00,7.531752999057062e-12,9.322320693172514e-12,3.410605131648481e-13,7.503331289626658e-12,8.526512829121202e-12,True
4333,2019-06-30T12:00:00,5.4569682106375694e-12,6.821210263296962e-12,2.2737367544323206e-13,5.9117155615240335e-12,7.034373084024992e-12,True
4334,2019-06-30T13:00:00,5.7411853049416095e-12,5.002220859751105e-12,1.7053025658242404e-13,6.252776074688882e-12,9.968914582714206e-12,True
4335,2019-06-30T14:00:00,7.048583938740194e-12,7.87281351222191e-12,1.9895196601282805e-13,2.2737367544323206e-13,1.1951328815484885e-11,True
4336,2019-06-30T15:00:00,6.0822458181064576e-12,5.7980287238024175e-12,1.8474111129762605e-13,3.524291969370097e-12,9.272582701669307e-12,True
4337,2019-06-30T16:00:00,5.002220859751105e-12,5.4001247917767614e-12,1.0658141036401503e-13,2.2737367544323206e-13,7.673861546209082e-12,True
4338,2019-06-30T17:00:00,5.4001247917767614e-12,3.694822225952521e-12,1.4210854715202004e-13,9.094947017729282e-13,8.142819751810748e-12,True
4339,2019-06-30T18:00:00,5.6559201766503975e-12,5.9117155615240335e-12,2.4158453015843406e-13,6.59383658785373e-12,8.427036846114788e-12,True
4340,2019-06-30T19:00:00,5.343281372915953e-12,6.0254023992456496e-12,1.7053025658242404e-13,2.7284841053187847e-12,9.329426120530115e-12,True
4341,2019-06-30T20:00:00,6.536993168992922e-12,6.934897101018578e-12,1.8474111129762605e-13,4.888534022029489e-12,1.035971308738226e-11,True
4342,2019-06-30T21:00:00,5.059064278611913e-12,8.071765478234738e-12,1.8474111129762605e-13,4.092726157978177e-12,6.0467186813184526e-12,True
4343,2019-06-30T22:00:00,4.945377440890297e-12,4.774847184307873e-12,1.9895196601282805e-13,5.343281372915953e-12,8.284928298962768e-12,True
4344,2019-06-30T23:00:00,6.252776074688882e-12,7.16227077646181e-12,1.7053025658242404e-13,4.433786671143025e-12,8.874678769643651e-12,True
4345,2019-07-01T00:00:00,4.973799150320701e-12,6.366462912410498e-12,2.1316282072803006e-13,5.229594535194337e-12,9.251266419596504e-12,True
4346,2019-07-01T01:00:00,4.092726157978177e-12,4.774847184307873e-12,1.7053025658242404e-13,4.661160346586257e-12,7.204903340607416e-12,True
4347,2019-07-01T02:00:00,4.575895218295045e-12,6.650680006714538e-12,1.7053025658242404e-13,3.979039320256561e-12,4.277467269275803e-12,True
4348,2019-07-01T03:00:00,8.58335624798201e-12,9.663381206337363e-12,2.8421709430404007e-13,5.6274984672199935e-12,7.44648787076585e-12,True
4349,2019-07-01T04:00:00,6.906475391588174e-12,8.753886504564434e-12,2.4158453015843406e-13,6.480149750132114e-12,5.8761884247360285e-12,True
4350,2019-07-01T05:00:00,7.958078640513122e-12,6.139089236967266e-12,1.7053025658242404e-13,2.2737367544323206e-12,8.93862761586206e-12,True
4351,2019-07-01T06:00:00,5.6843418860808015e-12,6.366462912410498e-12,2.1316282072803006e-13,3.183231456205249e-12,1.0174971976084635e-11,True
4352,2019-07-01T07:00:00,5.8335558605904225e-12,8.185452315956354e-12,3.126388037344441e-13,1.0459189070388675e-11,1.0132339411939029e-11,True
4353,2019-07-01T08:00:00,6.266986929404084e-12,8.128608897095546e-12,2.984279490192421e-13,8.640199666842818e-12,9.947598300641403e-12,True
4354,2019-07-01T09:00:00,5.6274984672199935e-12,6.821210263296962e-12,2.2737367544323206e-13,6.139089236967266e-12,7.531752999057062e-12,True
4355,2019-07-01T10:00:00,7.673861546209082e-12,1.0686562745831907e-11,3.268496584496461e-13,7.958078640513122e-12,1.0160761121369433e-11,True
4356,2019-07-01T11:00:00,7.275957614183426e-12,7.73070496506989e-12,2.2737367544323206e-13,6.59383658785373e-12,9.372058684675721e-12,True
4357,2019-07-01T12:00:00,6.536993168992922e-12,5.6274984672199935e-12,2.4158453015843406e-13,7.275957614183426e-12,7.631228982063476e-12,True
4358,2019-07-01T13:00:00,6.59383658785373e-12,7.958078640513122e-12,1.7053025658242404e-13,2.2737367544323206e-12,6.0111915445304476e-12,True
4359,2019-07-01T14:00:00,6.821210263296962e-12,7.275957614183426e-12,2.7000623958883807e-13,8.412825991399586e-12,7.73070496506989e-12,True
4360,2019-07-01T15:00:00,6.0822458181064576e-12,7.219114195322618e-12,1.5631940186722204e-13,4.547473508864641e-13,1.0615508472255897e-11,True
4361,2019-07-01T16:00:00,6.124878382252064e-12,9.208633855450898e-12,2.984279490192421e-13,7.048583938740194e-12,5.6701310313655995e-12,True
4362,2019-07-01T17:00:00,4.888534022029489e-12,6.480149750132114e-12,1.9895196601282805e-13,6.366462912410498e-12,5.6559201766503975e-12,True
4363,2019-07-01T18:00:00,6.934897101018578e-12,5.4001247917767614e-12,1.5631940186722204e-13,2.2737367544323206e-13,5.7980287238024175e-12,True
4364,2019-07-01T19:00:00,5.9117155615240335e-12,9.43600753089413e-12,1.9895196601282805e-13,4.092726157978177e-12,3.936406756110955e-12,True
4365,2019-07-01T20:00:00,6.87805368215777e-12,7.844391802791506e-12,2.2737367544323206e-13,3.979039320256561e-12,6.920686246303376e-12,True
4366,2019-07-01T21:00:00,5.4569682106375694e-12,7.389644451905042e-12,1.8474111129762605e-13,1.5916157281026244e-12,8.569145393266808e-12,True
4367,2019-07-01T22:00:00,6.195932655828074e-12,9.777068044058979e-12,2.1316282072803006e-13,3.524291969370097e-12,7.140954494389007e-12,True
4368,2019-07-01T23:00:00,5.343281372915953e-12,6.366462912410498e-12,2.5579538487363607e-13,4.206412995699793e-12,9.954703727999004e-12,True
4369,2019-07-02T00:00:00,5.4569682106375694e-12,5.286437954055145e-12,1.8474111129762605e-13,2.6147972675971687e-12,7.73070496506989e-12,True
4370,2019-07-02T01:00:00,4.945377440890297e-12,7.73070496506989e-12,2.1316282072803006e-13,5.343281372915953e-12,7.986500349943526e-12,True
4371,2019-07-02T02:00:00,5.343281372915953e-12,4.831690603168681e-12,1.8474111129762605e-13,5.7980287238024175e-12,9.29389898374211e-12,True
4372,2019-07-02T03:00:00,6.480149750132114e-12,5.6843418860808015e-12,2.2737367544323206e-13,5.002220859751105e-12,6.778577699151356e-12,True
4373,2019-07-02T04:00:00,7.332801033044234e-12,9.322320693172514e-12,2.4158453015843406e-13,4.718003765447065e-12,8.668621376273222e-12,True
4374,2019-07-02T05:00:00,6.423306331271306e-12,6.934897101018578e-12,2.5579538487363607e-13,8.071765478234738e-12,1.2306600183364935e-11,True
4375,2019-07-02T06:00:00,6.760814130757353e-12,8.355982572538778e-12,2.8421709430404007e-13,7.958078640513122e-12,1.0672351891116705e-11,True
4376,2019-07-02T07:00:00,6.281197784119286e-12,1.057287590811029e-11,3.410605131648481e-13,9.777068044058979e-12,7.418066161335446e-12,True
4377,2019-07-02T08:00:00,6.821210263296962e-12,8.640199666842818e-12,2.2737367544323206e-13,5.9117155615240335e-12,6.366462912410498e-12,True
4378,2019-07-02T09:00:00,6.423306331271306e-12,9.094947017729282e-12,3.126388037344441e-13,1.1368683772161603e-11,8.675726803630823e-12,True
4379,2019-07-02T10:00:00,5.8548721426632255e-12,6.934897101018578e-12,2.984279490192421e-13,6.366462912410498e-12,7.311484750971431e-12,True
4380,2019-07-02T11:00:00,6.764366844436154e-12,8.753886504564434e-12,1.9895196601282805e-13,2.9558577807620168e-12,6.984635092521785e-12,True
4381,2019-07-02T12:00:00,6.480149750132114e-12,6.934897101018578e-12,2.5579538487363607e-13,7.503331289626658e-12,1.1013412404281553e-11,True
4382,2019-07-02T13:00:00,6.252776074688882e-12,5.5422333389287814e-12,1.7763568394002505e-13,9.094947017729282e-12,6.139089236967266e-12,True
4383,2019-07-02T14:00:00,6.252776074688882e-12,8.185452315956354e-12,3.126388037344441e-13,1.1141310096718371e-11,1.0942358130705543e-11,True
4384,2019-07-02T15:00:00,5.9117155615240335e-12,7.16227077646181e-12,1.8474111129762605e-13,3.865352482534945e-12,8.895995051716454e-12,True
4385,2019-07-02T16:00:00,6.764366844436154e-12,8.469669410260394e-12,3.126388037344441e-13,5.4569682106375694e-12,7.048583938740194e-12,True
4386,2019-07-02T17:00:00,6.366462912410498e-12,8.753886504564434e-12,2.984279490192421e-13,8.86757334228605e-12,7.617018127348274e-12,True
4387,2019-07-02T18:00:00,5.9117155615240335e-12,8.640199666842818e-12,2.5579538487363607e-13,7.73070496506989e-12,5.7127635955112055e-12,True
4388,2019-07-02T19:00:00,6.0254023992456496e-12,7.389644451905042e-12,1.9895196601282805e-13,6.366462912410498e-12,7.418066161335446e-12,True
4389,2019-07-02T20:00:00,7.219114195322618e-12,6.366462912410498e-12,2.1316282072803006e-13,4.092726157978177e-12,1.2320811038080137e-11,True
4390,2019-07-02T21:00:00,5.7411853049416095e-12,7.048583938740194e-12,2.984279490192421e-13,7.16227077646181e-12,8.668621376273222e-12,True
4391,2019-07-02T22:00:00,6.59383658785373e-12,7.219114195322618e-12,2.4158453015843406e-13,6.139089236967266e-12,6.0254023992456496e-12,True
4392,2019-07-02T23:00:00,6.0254023992456496e-12,5.115907697472721e-12,1.8474111129762605e-13,6.934897101018578e-12,5.8690829973784275e-12,True
4393,2019-07-03T00:00:00,6.288303211476887e-12,8.29913915367797e-12,2.5579538487363607e-13,6.139089236967266e-12,8.164136033883551e-12,True
4394,2019-07-03T01:00:00,6.30961949354969e-12,7.787548383930698e-12,2.4158453015843406e-13,6.366462912410498e-12,8.93862761586206e-12,True
4395,2019-07-03T02:00:00,5.6843418860808015e-12,8.981260180007666e-12,1.9895196601282805e-13,3.865352482534945e-12,9.734435479913373e-12,True
4396,2019-07-03T03:00:00,6.821210263296962e-12,1.0913936421275139e-11,2.7000623958883807e-13,6.139089236967266e-12,4.547473508864641e-12,True
4397,2019-07-03T04:00:00,5.8548721426632255e-12,7.958078640513122e-12,2.1316282072803006e-13,4.774847184307873e-12,8.384404281969182e-12,True
4398,2019-07-03T05:00:00,6.934897101018578e-12,8.185452315956354e-12,2.984279490192421e-13,8.29913915367797e-12,1.0132339411939029e-11,True
4399,2019-07-03T06:00:00,9.663381206337363e-12,8.185452315956354e-12,2.7000623958883807e-13,1.0231815394945443e-11,6.0254023992456496e-12,True
4400,2019-07-03T07:00:00,7.503331289626658e-12,8.29913915367797e-12,2.7000623958883807e-13,7.958078640513122e-12,5.8548721426632255e-12,True
4401,2019-07-03T08:00:00,7.219114195322618e-12,5.286437954055145e-12,1.7053025658242404e-13,3.637978807091713e-12,1.0899725566559937e-11,True
4402,2019-07-03T09:00:00,8.86757334228605e-12,9.663381206337363e-12,2.1316282072803006e-13,5.4569682106375694e-12,1.0174971976084635e-11,True
4403,2019-07-03T10:00:00,8.86757334228605e-12,6.934897101018578e-12,2.8421709430404007e-13,8.640199666842818e-12,8.071765478234738e-12,True
4404,2019-07-03T11:00:00,7.617018127348274e-12,7.901235221652314e-12,2.5579538487363607e-13,1.0913936421275139e-11,8.569145393266808e-12,True
4405,2019-07-03T12:00:00,8.242295734817162e-12,1.5575096767861396e-11,3.694822225952521e-13,1.432454155292362e-11,8.711253940418828e-12,True
4406,2019-07-03T13:00:00,8.185452315956354e-12,7.958078640513122e-12,2.7000623958883807e-13,9.322320693172514e-12,5.9401372709544376e-12,True
4407,2019-07-03T14:00:00,6.366462912410498e-12,8.071765478234738e-12,2.4158453015843406e-13,7.958078640513122e-12,9.094947017729282e-12,True
4408,2019-07-03T15:00:00,8.640199666842818e-12,7.275957614183426e-12,2.1316282072803006e-13,3.183231456205249e-12,1.1141310096718371e-11,True
4409,2019-07-03T16:00:00,9.322320693172514e-12,1.1596057447604835e-11,3.126388037344441e-13,7.048583938740194e-12,6.87805368215777e-12,True
