State,Facility Name,Facility ID,Unit ID,Associated Stacks,Year,Program Code,Primary Rep Info,EPA Region,NERC Region,County,County Code,FIPS Code,Source Category,Latitude,Longitude,Owner/Operator,SO2 Phase,NOx Phase,Unit Type,Primary Fuel Type,Secondary Fuel Type,SO2 Controls,NOx Controls,PM Controls,Hg Controls,Commercial Operation Date,Operating Status,Max Hourly HI Rate (mmBtu/hr),Associated Generators & Nameplate Capacity (MWe)
NY,Cornell University Ithaca Campus,50368,CT2,,2019,SIPNOX,608878,2,,Tompkins County,NY109,109,Institutional,42.4428,-76.4764,Cornell University (Owner)|Cornell University (Operator),,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Selective Catalytic Reduction,,,2009-12-18,Operating,270,"CT2 (15), TG1 (1.8), TG2 (5.7)"
NY,Indeck-Silver Springs Energy Center,50449,1,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",2911,2,NPCC,Wyoming County,NY121,121,Cogeneration,42.6544,-78.0772,Indeck Energy Services of Silver Springs (Owner)|Indeck Energy Services of Silver Springs (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Steam Injection,,,1991-06-01,Operating,628,"GEN1 (39.4), GEN2 (17.3)"
NY,Indeck-Oswego Energy Center,50450,1,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",2911,2,NPCC,Oswego County,NY075,075,Cogeneration,43.4682,-76.4965,Indeck-Oswego Limited Partnership (Owner)|Indeck-Oswego Limited Partnership (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Steam Injection,,,1990-05-01,Operating,570,"GEN1 (41.3), GEN2 (16.3)"
NY,Indeck-Yerkes Energy Center,50451,1,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",2911,2,NPCC,Erie County,NY029,029,Cogeneration,42.9671,-78.9182,Indeck-Yerkes Limited Partnership (Owner)|Indeck-Yerkes Limited Partnership (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Steam Injection,,,1988-01-01,Operating,627,"GEN1 (40.7), GEN2 (19.4)"
NY,Indeck-Corinth Energy Center,50458,1,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",2911,2,NPCC,Saratoga County,NY091,091,Cogeneration,43.25,-73.8125,Indeck-Corinth Limited Partnership (Owner)|Indeck-Corinth Limited Partnership (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,1995-07-01,Operating,1279,"GEN2 (55), GEN1 (92)"
NY,Covanta Niagara,50472,BLR05,,2019,SIPNOX,607165,2,,Niagara County,NY063,063,Industrial Boiler,43.0839,-79.0056,"Covanta Niagara, LLC (Owner)",,,Dry bottom wall-fired boiler,Pipeline Natural Gas,,,,,,2014-07-25,Operating,273,
NY,Covanta Niagara,50472,R1B01,,2019,"RGGI, SIPNOX",607165,2,,Niagara County,NY063,063,Cogeneration,43.0839,-79.0056,"Covanta Niagara, LLC (Owner)|Covanta Niagara, LLC (Operator)",,,Dry bottom wall-fired boiler,Natural Gas,,,Selective Non-catalytic Reduction,,,1980-01-01,Operating,440,"GEN2 (25), GEN1 (25)"
NY,Covanta Niagara,50472,R1B02,,2019,"RGGI, SIPNOX",607165,2,,Niagara County,NY063,063,Cogeneration,43.0839,-79.0056,"Covanta Niagara, LLC (Owner)|Covanta Niagara, LLC (Operator)",,,Dry bottom wall-fired boiler,Pipeline Natural Gas,,,Selective Non-catalytic Reduction,,,1980-01-01,Operating,440,"GEN2 (25), GEN1 (25)"
NY,Sterling Power Plant,50744,00001,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",2129,2,NPCC,Oneida County,NY065,065,Cogeneration,43.0803,-75.6003,"Sterling Power Partners, LP (Owner)|Sterling Power Partners, LP (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Steam Injection,,,1991-10-01,Operating,551,"GEN2 (16.5), GEN1 (47.7)"
NY,Carr Street Generating Station,50978,A,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",608356,2,,Onondaga County,NY067,067,Electric Utility,43.0611,-76.0819,"Carr Street Generating Station, LP (Owner)|Brookfield Renewable Energy Group (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection|Ammonia Injection,,,1993-12-11,Operating,470,"GEN3 (27.8), GEN1 (48.8)"
NY,Carr Street Generating Station,50978,B,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",608356,2,,Onondaga County,NY067,067,Electric Utility,43.0611,-76.0819,"Carr Street Generating Station, LP (Owner)|Brookfield Renewable Energy Group (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection|Ammonia Injection,,,1993-12-11,Operating,488,"GEN3 (27.8), GEN2 (48.8)"
NY,Nassau Energy Corporation,52056,00004,,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",1653,2,NPCC,Nassau County,NY059,059,Cogeneration,40.7259,-73.5885,Nassau Energy Corp (Owner)|Nassau Energy Corp (Operator),,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Steam Injection,,,1991-03-22,Operating,633,"ST1 (12), GT1 (44)"
NY,Riverbay Corp. - Co-Op City,52168,00001,,2019,SIPNOX,1282,2,,Bronx County,NY005,005,Institutional,40.8697,-73.8258,Riverbay Corporation (Owner),,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,Low NOx Burner Technology (Dry Bottom only),,,1968-07-01,Operating,375.3,
NY,Riverbay Corp. - Co-Op City,52168,00004,,2019,SIPNOX,1282,2,,Bronx County,NY005,005,Cogeneration,40.8697,-73.8258,Riverbay Corporation (Owner)|Riverbay Corporation (Operator),,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Selective Catalytic Reduction,,,2009-05-22,Operating,193.9,"GEN3 (12.9), GEN2 (19.7)"
NY,Riverbay Corp. - Co-Op City,52168,00006,,2019,SIPNOX,1282,2,,Bronx County,NY005,005,Cogeneration,40.8697,-73.8258,Riverbay Corporation (Owner)|Riverbay Corporation (Operator),,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Selective Catalytic Reduction,,,2009-08-06,Operating,193.9,"GEN4 (12.9), GEN2 (19.7)"
NY,Riverbay Corp. - Co-Op City,52168,0003HP,,2019,SIPNOX,1282,2,,Bronx County,NY005,005,Cogeneration,40.8697,-73.8258,Riverbay Corporation (Owner)|Riverbay Corporation (Operator),,,Other boiler,Pipeline Natural Gas,Diesel Oil,,Low NOx Burner Technology (Dry Bottom only),,,2009-10-01,Operating,214.4,GEN2 (19.7)
NY,Rensselaer Cogen,54034,1GTDBS,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",1820,2,NPCC,Rensselaer County,NY083,083,Electric Utility,42.63,-73.75,Rensselaer Generating LLC (Owner)|Rensselaer Generating LLC (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Selective Catalytic Reduction|Steam Injection,,,1994-04-22,Operating,786.8,"GEN2 (45.9), GEN1 (58)"
NY,Lockport,54041,011854,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",2239,2,NPCC,Niagara County,NY063,063,Cogeneration,43.1622,-78.7453,"Lockport Energy Associates, LP (Owner)|Lockport Energy Associates, LP (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Steam Injection,,,1992-12-28,Operating,1531,"GEN1 (51), GEN4 (75.3)"
NY,Lockport,54041,011855,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",2239,2,NPCC,Niagara County,NY063,063,Cogeneration,43.1622,-78.7453,"Lockport Energy Associates, LP (Owner)|Lockport Energy Associates, LP (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Steam Injection,,,1992-12-28,Operating,1531,"GEN4 (75.3), GEN2 (51)"
NY,Lockport,54041,011856,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",2239,2,NPCC,Niagara County,NY063,063,Cogeneration,43.1622,-78.7453,"Lockport Energy Associates, LP (Owner)|Lockport Energy Associates, LP (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Steam Injection,,,1992-12-28,Operating,1531,"GEN4 (75.3), GEN3 (51)"
NY,Indeck-Olean Energy Center,54076,1,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",2911,2,NPCC,Cattaraugus County,NY009,009,Cogeneration,42.0875,-78.4578,Indeck-Olean Limited Partnership (Owner)|Indeck-Olean Limited Partnership (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Selective Catalytic Reduction|Steam Injection,,,1994-06-08,Operating,789,"GEN1 (46), GEN2 (44.7)"
NY,Ticonderoga Mill,54099,000044,,2019,SIPNOX,2414,2,,Essex County,NY031,031,Pulp & Paper Mill,43.8914,-73.3961,International Paper Company (Owner)|International Paper Company (Operator),,,Dry bottom wall-fired boiler,Residual Oil,"Natural Gas, Wood",,Low NOx Burner Technology w/ Overfire Air,Wet Scrubber|Wet ESP,,2000-01-01,Operating,855,GEN1 (42.1)
NY,KIAC Cogeneration,54114,GT1,,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",605705,2,NPCC,Queens County,NY081,081,Cogeneration,40.6417,-73.7778,Calpine Corporation (Owner)|Calpine Corporation (Operator),,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection|Selective Catalytic Reduction,,,1995-02-01,Operating,718,"GEN1 (47.1), GEN3 (27)"
NY,KIAC Cogeneration,54114,GT2,,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",605705,2,NPCC,Queens County,NY081,081,Cogeneration,40.6417,-73.7778,Calpine Corporation (Owner)|Calpine Corporation (Operator),,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection|Selective Catalytic Reduction,,,1995-02-01,Operating,718,"GEN2 (47.1), GEN3 (27)"
NY,"World Generation X, LLC",54131,NTCT1,,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",2451,2,,Niagara County,NY063,063,Cogeneration,43.0483,-78.8539,Fortistar (Owner)|North American Energy Services (Operator),,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Steam Injection,,,1993-09-08,Operating,585,"GEN1 (38.3), GEN2 (17)"
NY,Nissequogue Energy Center,54149,1,,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",3292,2,,Suffolk County,NY103,103,Cogeneration,40.9168,-73.1292,"Nissequogue Cogen Partners (Owner)|Calpine Operating Services Company, Inc. (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1995-04-01,Operating,670,GEN1 (42)
NY,Independence,54547,1,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",608838,2,,Oswego County,NY075,075,Cogeneration,43.495,-76.4508,"Sithe/Independence Power Partners, L.P. (Owner)|Sithe Energies Power Services, Inc. (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners|Selective Catalytic Reduction,,,1994-10-01,Operating,2133,"5 (204.5), 1 (169.2)"
NY,Independence,54547,2,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",608838,2,,Oswego County,NY075,075,Cogeneration,43.495,-76.4508,"Sithe/Independence Power Partners, L.P. (Owner)|Sithe Energies Power Services, Inc. (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners|Selective Catalytic Reduction,,,1994-09-01,Operating,2133,"5 (204.5), 2 (169.2)"
NY,Independence,54547,3,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",608838,2,,Oswego County,NY075,075,Cogeneration,43.495,-76.4508,"Sithe/Independence Power Partners, L.P. (Owner)|Sithe Energies Power Services, Inc. (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners|Selective Catalytic Reduction,,,1994-08-01,Operating,2133,"3 (169.2), 6 (204.5)"
NY,Independence,54547,4,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",608838,2,,Oswego County,NY075,075,Cogeneration,43.495,-76.4508,"Sithe/Independence Power Partners, L.P. (Owner)|Sithe Energies Power Services, Inc. (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners|Selective Catalytic Reduction,,,1994-08-01,Operating,2133,"4 (169.2), 6 (204.5)"
NY,"Saranac Power Partners, LP",54574,00001,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",607918,2,,Clinton County,NY019,019,Cogeneration,44.7132,-73.4557,"Saranac Power Partners, LP (Owner)|Falcon Power Operating Company (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,1994-06-21,Operating,1676,"GEN3 (95.2), GEN1 (95.2)"
NY,"Saranac Power Partners, LP",54574,00002,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",607918,2,,Clinton County,NY019,019,Cogeneration,44.7132,-73.4557,"Saranac Power Partners, LP (Owner)|Falcon Power Operating Company (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,1994-06-21,Operating,1676,"GEN3 (95.2), GEN2 (95.2)"
NY,Massena Energy Facility,54592,001,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",602898,2,,St. Lawrence County,NY089,089,Cogeneration,44.9503,-74.8928,"Power City Partners, LP (Owner)|MEG OP Co (Morris Energy Group Operating Company) (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Selective Catalytic Reduction|Steam Injection,,,1993-04-01,Operating,900,"GEN2 (35.3), GEN1 (66.6)"
NY,Batavia Energy,54593,1,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",2129,2,NPCC,Genesee County,NY037,037,Cogeneration,42.9828,-78.1592,"Seneca Power Partners, LP (Owner)|Seneca Power Partners, LP (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Steam Injection,,,1992-09-01,Operating,551,"GEN1 (47.7), GEN2 (18.6)"
NY,Brooklyn Navy Yard Cogeneration,54914,1,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",2321,2,NPCC,Kings County,NY047,047,Cogeneration,40.6994,-73.9758,"Brooklyn Navy Yard Cogeneration (Owner)|BNY Power OPerations, LLC (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,1996-03-01,Operating,1503,"03 (40.3), 01 (128)"
NY,Brooklyn Navy Yard Cogeneration,54914,2,,2019,"ARP, CSNOX, CSOSG2, CSSO2G1, RGGI",2321,2,NPCC,Kings County,NY047,047,Cogeneration,40.6994,-73.9758,"Brooklyn Navy Yard Cogeneration (Owner)|BNY Power OPerations, LLC (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,1996-03-01,Operating,1503,"02 (128), 04 (40.3)"
NY,Astoria Gas Turbine Power,55243,CT0005,,2019,SIPNOX,601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Diesel Oil,,,,,,1970-06-01,Operating,239,5 (15)
NY,Astoria Gas Turbine Power,55243,CT0007,,2019,SIPNOX,601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Diesel Oil,,,,,,1970-06-01,Operating,239,7 (15)
NY,Astoria Gas Turbine Power,55243,CT0008,,2019,SIPNOX,601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Diesel Oil,,,,,,1970-06-01,Operating,239,8 (15)
NY,Astoria Gas Turbine Power,55243,CT0010,,2019,SIPNOX,601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Diesel Oil,,,,,,1971-01-01,Operating,345,10 (21)
NY,Astoria Gas Turbine Power,55243,CT0011,,2019,SIPNOX,601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Diesel Oil,,,,,,1971-01-01,Operating,345,11 (21)
NY,Astoria Gas Turbine Power,55243,CT0012,,2019,SIPNOX,601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Diesel Oil,,,,,,1971-01-01,Operating,345,12 (21)
NY,Astoria Gas Turbine Power,55243,CT0013,,2019,SIPNOX,601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Diesel Oil,,,,,,1971-01-01,Operating,345,13 (21)
NY,Astoria Gas Turbine Power,55243,CT2-1A,CP0002,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,2-1 (40)
NY,Astoria Gas Turbine Power,55243,CT2-1B,CP0002,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,2-1 (40)
NY,Astoria Gas Turbine Power,55243,CT2-2A,CP0002,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,2-2 (40)
NY,Astoria Gas Turbine Power,55243,CT2-2B,CP0002,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,2-2 (40)
NY,Astoria Gas Turbine Power,55243,CT2-3A,CP0002,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,2-3 (40)
NY,Astoria Gas Turbine Power,55243,CT2-3B,CP0002,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,2-3 (40)
NY,Astoria Gas Turbine Power,55243,CT2-4A,CP0002,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,2-4 (40)
NY,Astoria Gas Turbine Power,55243,CT2-4B,CP0002,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,2-4 (40)
NY,Astoria Gas Turbine Power,55243,CT3-1A,CP0003,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,3-1 (40)
NY,Astoria Gas Turbine Power,55243,CT3-1B,CP0003,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,3-1 (40)
NY,Astoria Gas Turbine Power,55243,CT3-2A,CP0003,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,3-2 (40)
NY,Astoria Gas Turbine Power,55243,CT3-2B,CP0003,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,3-2 (40)
NY,Astoria Gas Turbine Power,55243,CT3-3A,CP0003,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,3-3 (40)
NY,Astoria Gas Turbine Power,55243,CT3-3B,CP0003,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,3-3 (40)
NY,Astoria Gas Turbine Power,55243,CT3-4A,CP0003,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,3-4 (40)
NY,Astoria Gas Turbine Power,55243,CT3-4B,CP0003,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,3-4 (40)
NY,Astoria Gas Turbine Power,55243,CT4-1A,CP0004,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,4-1 (40)
NY,Astoria Gas Turbine Power,55243,CT4-1B,CP0004,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,4-1 (40)
NY,Astoria Gas Turbine Power,55243,CT4-2A,CP0004,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,4-2 (40)
NY,Astoria Gas Turbine Power,55243,CT4-2B,CP0004,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,4-2 (40)
NY,Astoria Gas Turbine Power,55243,CT4-3A,CP0004,2019,"CSNOX, CSOSG2, CSSO2G1, RGGI",601596,2,NPCC,Queens County,NY081,081,Electric Utility,40.7864,-73.9133,"Astoria Energy, LLC (Owner)|Astoria Energy, LLC (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,,,,1970-06-01,Operating,255,4-3 (40)
